,Latitude,Longitude,Solar_farm_present,land_cover,slope,elevation,feature_violated,solrad_annual,ac_monthly,poa_monthly,solrad_monthly,dc_monthly,ac_annual,min_distance
3860,36.78369904,-119.7139969,1,1.0,1.0,103.0,,6.006936853560017,"[96822.7715153856, 109087.8139248521, 148938.5710913917, 146762.7858587324, 158754.2939284402, 155044.1423405738, 157729.5584801763, 163095.0109863817, 157947.6981685032, 146725.5250659428, 123243.6927423473, 98583.75241861767]","[120.4726552803416, 138.4207718310537, 190.7317753577875, 191.6343424605562, 208.7108881601147, 209.841614007181, 218.7858194648849, 226.1699281209559, 215.3871502644355, 193.8647473927306, 156.5487069781611, 123.4009194338804]","[3.886214686462633, 4.943598993966202, 6.152637914767339, 6.387811415351874, 6.73260929548757, 6.994720466906033, 7.057607079512417, 7.295804132934061, 7.179571675481183, 6.253701528797762, 5.21829023260537, 3.980674820447756]","[101630.1143637692, 114295.4336521006, 156123.6754643419, 153756.8167732085, 166365.0589450197, 162465.6422722163, 165302.9431321525, 170780.5557959212, 165228.0527976936, 153515.8822836037, 128993.7523456921, 103444.782083636]",1662735.616521344,8.595600000000001
3861,33.56529999,-114.9039993,1,1.0,0.0,135.0,,6.716755755178498,"[145532.4646880522, 146947.7093838854, 170539.5647906174, 164448.664674095, 160591.0201257842, 150108.5639689903, 146426.785952889, 150949.865113066, 150767.364340712, 167592.9839445543, 146155.7507497723, 138096.6858994338]","[182.6467503946215, 187.960036546253, 222.8734695228819, 219.236394801613, 218.9291530768869, 208.5989074742103, 206.2450186535054, 212.6951728486968, 209.8904827078347, 224.7641949787012, 185.6425946052292, 171.5667773187631]","[5.891830657891015, 6.712858448080466, 7.189466758802641, 7.307879826720433, 7.062230744415707, 6.95329691580701, 6.653065117855013, 6.861134608022478, 6.99634942359449, 7.250457902538748, 6.188086486840975, 5.534412171573002]","[152190.5433683801, 153848.4777110617, 178492.9374714679, 172071.1100513129, 168175.7166599009, 157348.7521387672, 153578.1110771395, 158151.0643590465, 157778.5378795399, 175164.1667907977, 152772.446191424, 144328.5447204069]",1838157.423631856,187.6802
3862,36.02870178,-119.0739975,1,1.0,0.0,131.0,,5.88002035768351,"[80598.91898530604, 111855.7750908899, 140072.7485965872, 148026.0137145273, 154719.5677814403, 150728.6581551512, 152294.7385702669, 161717.6039364756, 158442.582321696, 147790.3359474777, 112182.9933090667, 92508.90971277685]","[101.461503352458, 142.521237577739, 181.221555674877, 195.058104887298, 207.8661874490448, 207.6538376983748, 212.7075391801012, 224.895216241081, 217.9904323490733, 195.3399823417882, 144.3700770469148, 115.5093515958456]","[3.272951721047031, 5.090044199204963, 5.845856634673451, 6.501936829576599, 6.705360885453058, 6.921794589945828, 6.86153352193875, 7.254684394873581, 7.266347744969111, 6.301289752960911, 4.812335901563827, 3.726108115995019]","[84809.68668025441, 117151.9215218261, 146711.7202171895, 155009.1294589094, 162181.7069044402, 157991.6258982527, 159671.0031064843, 169355.1126056114, 165738.2244699922, 154608.5271313425, 117521.2927459565, 97154.48673776911]",1610938.846121661,58.570699999999995
3863,37.75080109,-122.4840012,1,1.0,0.0,121.0,,5.232724287328486,"[102132.3119679051, 120540.224148756, 143645.813394827, 145659.7736053461, 143108.3388107678, 138872.9499278592, 120299.3672840203, 120889.6145841251, 127593.0703454603, 122677.8680219578, 116359.2557867927, 92184.54443327416]","[124.4130148708362, 151.3247063038514, 183.3427319406872, 185.3616223008601, 183.9636295126001, 179.4151299318233, 156.8698244206362, 158.2956997929237, 166.8524618830013, 158.3433603202235, 146.5631433971795, 113.0083369047803]","[4.013323060349556, 5.404453796566121, 5.914281675506038, 6.178720743362005, 5.934310629438711, 5.980504331060778, 5.060316916794716, 5.106312896545926, 5.561748729433377, 5.107850332910435, 4.885438113239315, 3.645430222734849]","[107056.0631940384, 126189.432490056, 150396.3116772817, 152588.0186281651, 150135.6854833029, 145696.5223114937, 126493.0097671568, 127013.0801259471, 133749.2015207991, 128543.5861529174, 121856.7683722249, 96735.41200890606]",1493963.132311093,5.791399999999999
3864,37.85839844,-120.8949966,1,1.0,1.0,56.0,,5.848277261015737,"[84699.65336010905, 98694.10898567682, 141245.7543005689, 147409.2896449113, 156333.1375637391, 157587.184583158, 159986.0640985131, 163331.4784727141, 155011.9430498373, 147981.6855146598, 109172.9846845445, 94037.20397596288]","[105.2223639167812, 125.7812109635014, 181.4750832548021, 192.8468204484604, 207.635671468041, 214.9545427984996, 221.7896770266093, 225.589406431983, 210.6402719345762, 194.8532198655537, 139.296326902917, 116.7400556991299]","[3.394269803767134, 4.492186105839335, 5.854034943703293, 6.428227348282013, 6.697924886065839, 7.165151426616654, 7.154505710535783, 7.277077626838159, 7.021342397819206, 6.285587737598505, 4.643210896763901, 3.765808248359028]","[89034.79104680286, 103515.3165145109, 148037.8165172915, 154423.0629204121, 163855.8177538873, 165102.1048669434, 167646.6371538815, 171030.434549587, 162177.1230541859, 154801.0152857558, 114404.2388750451, 98749.75979542977]",1615490.488234392,36.7038
3865,33.90869904,-116.5599976,1,1.0,1.0,230.0,,6.63012608245485,"[145835.4574689271, 142679.1391485769, 170668.100200101, 159589.7269723753, 160580.6526695015, 147912.8509336616, 143838.5640869016, 148693.3471353527, 153334.1106535323, 164053.7750106745, 139123.1138375614, 137794.2120616012]","[184.0750378636152, 181.0763847495917, 222.7575580180045, 212.9288785662411, 216.7285268986484, 205.9934216016082, 202.227161617317, 210.3813698227605, 211.8277196964983, 220.1051202195929, 180.7916935565336, 171.0615983922592]","[5.937904447213392, 6.467013741056846, 7.185727678000144, 7.097629285541369, 6.991242803182208, 6.866447386720275, 6.523456826365065, 6.78649580073421, 7.060923989883277, 7.100165168373965, 6.026389785217788, 5.51811607716965]","[152500.9382202686, 149237.4920557191, 178700.8688401461, 167022.8906757261, 168203.5813113153, 155072.3781212769, 150899.3595700983, 155839.0797130424, 160436.7083223076, 171485.7491235268, 145492.7920988241, 144061.8024302938]",1814103.05017876,37.729099999999995
3866,33.66609955,-114.6569977,1,1.0,0.0,122.0,,6.557003909083192,"[134487.7464374977, 136890.7342008736, 169410.8850611821, 159741.0421542909, 159350.1055992902, 148101.6550492682, 144007.0038733028, 149469.6628573587, 156222.7065513003, 165177.1928604463, 139095.9473373259, 133151.2041387165]","[168.5637328930932, 175.5604854125932, 220.6140913835088, 212.7930087839051, 217.0782614567316, 205.2424002757329, 203.4078317894269, 211.0245490049396, 215.9356727040105, 221.2377187988683, 177.2730814902236, 164.623096068959]","[5.437539770744941, 6.270017336164043, 7.116583593016411, 7.093100292796835, 7.002524563120374, 6.84141334252443, 6.561542960949254, 6.807243516288374, 7.19785575680035, 7.136700606415106, 5.909102716340787, 5.310422453837386]","[140704.1181343895, 143407.1695108049, 177321.978543226, 167188.8326530443, 166878.938431653, 155265.4464068084, 151067.2783101514, 156612.8932166928, 163511.1701965795, 172652.8235232379, 145463.9920908549, 139196.780468525]",1795105.886120849,164.3256
3867,35.0489006,-118.1640015,1,1.0,0.0,835.0,,6.599308980811696,"[135761.779864849, 135456.7324382768, 153393.841598068, 164289.762755597, 165874.3861954, 156112.444478192, 157310.0363037506, 163623.1194331786, 168497.8779761004, 170551.7931120835, 146302.7202990145, 136891.00692995]","[166.4086011254054, 168.7396653280746, 195.0889559149098, 212.9246770266201, 220.1912994351751, 210.8224010890363, 217.8262247710104, 224.5020511244325, 224.8044620030411, 219.0613848108634, 182.204032593, 166.5980833600792]","[5.368019391142109, 6.026416618859806, 6.293192126287413, 7.09748923422067, 7.102945143070166, 7.027413369634544, 7.026652411968078, 7.242001649175243, 7.493482066768037, 7.066496284221402, 6.073467753100001, 5.374131721292876]","[142481.9787152222, 142655.5654765144, 161534.8030878787, 171965.1064099309, 173743.0523552124, 163569.0749485778, 164869.2055781745, 171330.9831016192, 176319.0690331985, 178594.7448654732, 153149.8380817078, 143289.2475980628]",1854065.501384463,43.5724
3868,32.65859985,-115.6689987,1,1.0,0.0,-1.0,,6.581751670364923,"[140530.2198319782, 139579.9373451816, 165340.0449337706, 159399.1404247392, 157721.1834317356, 139626.3176152704, 140294.9662627258, 144963.9768947075, 150293.6335351264, 166186.8897155848, 143035.1285648831, 136575.7125799683]","[176.6298539481174, 178.670421634157, 218.1055866811747, 213.8851688083496, 216.8875044568645, 199.2378448695474, 199.9313164237647, 207.7708942926333, 210.9157762870417, 224.107229901485, 184.6657638057987, 171.5041823469906]","[5.69773722413282, 6.381086486934178, 7.035664086489506, 7.129505626944986, 6.996371111511759, 6.641261495651579, 6.449397303992411, 6.702286912665591, 7.030525876234723, 7.229265480693065, 6.15552546019329, 5.532392978935181]","[146958.5564268036, 145927.7172682788, 172984.6115682915, 166817.2599286016, 165202.1004461561, 146481.4334770794, 147220.9427247923, 151947.1496375064, 157275.3569538569, 173693.1017338798, 149561.5498562289, 142786.3551452523]",1783547.151135668,28.776400000000002
3869,34.9076004,-117.9209976,1,1.0,1.0,710.0,,6.843775522256611,"[144787.3501865417, 142797.6373635636, 180789.7779658598, 169849.9310924301, 168183.2519534222, 157776.7068057109, 155704.584532341, 163730.3943713745, 164729.3724756793, 175864.0194105299, 155457.7521619402, 134793.930882957]","[177.9098299328656, 177.9994171761729, 232.1211965923639, 221.8169628521248, 222.7074855760911, 213.7552609962586, 215.3765423158063, 226.7001769729907, 222.8715746119008, 229.087903583944, 194.1527890016899, 163.8941022925]","[5.739026772027922, 6.357122042006174, 7.487780535237545, 7.393898761737493, 7.184112437938422, 7.125175366541952, 6.947630397284075, 7.312908934612604, 7.429052487063359, 7.389932373675611, 6.471759633389663, 5.286906525564516]","[151638.4296188256, 150084.0249359259, 189608.5335465928, 177654.7832610077, 176128.9994012526, 165298.5893146896, 163200.1344705095, 171441.1242964333, 172248.8132215014, 183823.6206620579, 162657.8186022521, 141257.8099222759]",1914464.70920235,45.1709
3870,36.14149857,-119.5820007,1,1.0,0.0,65.0,,5.962536801135531,"[76170.60115999739, 114658.044722305, 143275.6858486546, 151393.2161180667, 159387.958637604, 153568.045806614, 155321.042905161, 163823.4010033712, 159057.2533643689, 150617.6875673095, 111835.8238272392, 104384.278505599]","[95.80013455967374, 144.1106434443587, 185.1867722450451, 199.3191268300585, 210.3343185341114, 211.1979426620042, 216.1616612395853, 228.9881056978364, 217.3495786596964, 197.5277687052867, 141.6979390461368, 129.297119408703]","[3.090326921279798, 5.146808694441382, 5.973766846614359, 6.643970894335284, 6.784978017229401, 7.039931422066805, 6.972956814180172, 7.386713087026981, 7.244985955323215, 6.371863506622153, 4.723264634871228, 4.17087481963558]","[80217.09246148884, 120056.3364420209, 150028.7016088793, 158510.8767698811, 167015.848322266, 160935.3203480172, 162807.0784725191, 171528.6524629831, 166373.873472883, 157546.306849858, 117161.9578619981, 109458.9138863314]",1643493.039466287,35.463
3871,34.61230087,-117.9400024,1,1.0,0.0,796.0,,6.655545115614706,"[136529.5655802202, 137901.497646928, 168472.8511220813, 165480.4642888564, 164020.2487065984, 154351.0387407202, 154326.8459746627, 160425.3442174426, 163175.2166956375, 168558.8576965805, 148294.6059433687, 127923.6591520627]","[166.4404173319811, 173.1922371835931, 218.3960533964607, 217.6977255935258, 219.8890531449086, 211.9309606583943, 214.8373743621908, 222.4222509904471, 220.2244602349173, 218.3847252872664, 188.9729797003745, 156.9573631248905]","[5.369045720386487, 6.185437042271181, 7.04503398053099, 7.256590853117528, 7.093195262738988, 7.06436535527981, 6.930237882651316, 7.174911322272487, 7.340815341163911, 7.044668557653754, 6.299099323345818, 5.06314074596421]","[143025.9573384444, 144411.277462372, 176465.5263645486, 173251.6807859523, 171811.9311832277, 161747.077049553, 161777.6092456977, 168012.3370462214, 170658.7212001346, 176254.5186699326, 155080.3864644989, 134020.1860579075]",1849460.195765153,24.1749
3872,36.22200012,-119.9100037,1,1.0,0.0,70.0,,5.959226628336974,"[86100.66241326416, 113953.1502704607, 149786.4188809302, 151971.331294079, 158459.723362984, 151073.731173538, 154397.9176686744, 160791.6655702277, 160297.8374855275, 149441.1435914463, 115449.4738816114, 84301.26450846258]","[106.8671945806987, 143.5322998705625, 195.1473477041584, 200.3123574249014, 209.5109470325527, 209.2279323690204, 216.6845250788383, 226.5703314361552, 219.8244049573351, 197.3652263225246, 145.5660727775658, 105.0141799023294]","[3.447328857441894, 5.126153566805804, 6.295075732392207, 6.677078580830046, 6.758417646211376, 6.974264412300681, 6.989823389639945, 7.308720368908232, 7.327480165244505, 6.366620203952407, 4.852202425918859, 3.387554190397723]","[90508.80891527436, 119338.8196480289, 156788.3980969311, 159110.9883132781, 166061.0412749317, 158349.3754040187, 161853.2064395119, 168387.2604072314, 167665.0673800348, 156329.9677008876, 120909.7555851849, 88632.46403666948]",1636024.320101202,27.6
3873,33.11650085,-116.0019989,1,1.0,1.0,-4.0,,6.788850295578555,"[143197.4347722444, 146071.3035285287, 175271.9574946134, 166673.4446504054, 162653.1726847716, 146432.1652016935, 146206.8975199572, 153004.2894988967, 159963.6670533643, 164931.3869226179, 146523.6691678628, 137804.9146023902]","[181.9019437630583, 186.9910043460263, 230.5093700569142, 220.1791009030929, 220.6841374402558, 205.7949024408032, 207.5051775674669, 217.5483122223408, 221.2764085359915, 222.0642333789583, 190.4729468769699, 172.5659099991368]","[5.86780463751801, 6.678250155215225, 7.435786130868199, 7.33930336343643, 7.118843143234057, 6.859830081360108, 6.69371540540216, 7.017687491043253, 7.375880284533052, 7.16336236706317, 6.349098229232331, 5.566642258036671]","[149734.6366072724, 152663.9489256964, 183410.7136199174, 174359.0639501049, 170336.618820516, 153537.2984118209, 153358.5222802817, 160292.7839995415, 167363.0241366683, 172389.5951242705, 153183.4822915495, 144066.2245560571]",1848734.303097347,76.53760000000001
3874,33.10919952,-116.0029984,1,1.0,0.0,-9.0,,6.777682790528691,"[142985.248059588, 145447.8914538828, 173560.7924944636, 166551.4177604639, 161616.3051136037, 146433.3023427213, 146331.7779616166, 152904.8622150947, 158978.2648368705, 163036.0972377861, 146509.7080547471, 140121.1667251037]","[183.0929043498797, 185.4442863097659, 228.3871533626719, 220.0721313364233, 221.726865092713, 205.8322200974361, 207.6874348701705, 218.4074466682636, 219.8225593479001, 219.7302448688542, 188.2987377375563, 175.1261284083484]","[5.906222720963861, 6.623010225348783, 7.367327527828126, 7.335737711214109, 7.152479519119773, 6.861074003247869, 6.699594673231307, 7.045401505427859, 7.327418644930004, 7.088072415124328, 6.276624591251877, 5.649229948656401]","[149547.5474253403, 152016.0999194021, 181590.8053875829, 174233.620427102, 169255.6939495788, 153533.6403444194, 153486.3946718172, 160192.3725651895, 166341.6384001624, 170422.4806781477, 153161.2954050043, 146463.6989495853]",1844476.834255937,77.2838
3875,37.12049866,-120.3249969,1,1.0,0.0,64.0,,5.914342836537979,"[88623.76802564446, 106649.4954361546, 140786.394091157, 148782.8391215206, 156790.5432113832, 158563.5560700799, 157529.7068195047, 160961.961972354, 160581.7216191551, 150628.1950588693, 115478.6277213745, 91498.87559012517]","[109.8881912126535, 134.9812837417388, 179.946693868508, 194.4035710058966, 208.6134210137625, 213.1151084703958, 218.2342745520184, 223.4236702152099, 217.8304204493051, 198.3127851597176, 146.9492486516285, 114.2313081644849]","[3.5447803616985, 4.82076013363353, 5.804732060274453, 6.480119033529887, 6.729465193992339, 7.103836949013195, 7.039815308129625, 7.207215168232578, 7.261014014976837, 6.397186618055406, 4.898308288387617, 3.68488090853177]","[93129.4881186214, 111772.5174454003, 147542.5934214144, 155896.6979412624, 164333.7266766155, 166114.3440113516, 165098.6062285604, 168568.2335587564, 167957.565251785, 157617.2757839848, 120942.2465666599, 96092.46104032932]",1636875.684737321,34.5135
3876,37.36669922,-121.1520004,1,1.0,1.0,96.0,,6.03304511440016,"[95076.4715233299, 105659.8224113445, 148320.9637956891, 150042.0723281523, 159854.6591389997, 159897.1995154899, 162254.3389416786, 166181.894089346, 161871.6628484149, 151154.4154751093, 114430.4987871673, 102433.6973441187]","[118.8355381163006, 133.6614269529834, 190.2737601747963, 194.9515761236229, 211.1691794085551, 213.5798587268809, 224.2640394487983, 229.2059025455109, 219.478122304881, 198.1230485477925, 145.2259397999393, 125.429006668087]","[3.833404455364536, 4.773622391177978, 6.137863231445041, 6.498385870787431, 6.811909013179196, 7.119328624229363, 7.234323853187041, 7.393738791790675, 7.315937410162699, 6.391066082186853, 4.840864659997977, 4.04609698929313]","[99825.96543679123, 110746.3647442027, 155320.9944294216, 157218.7522472071, 167510.4049455768, 167496.9797378245, 169998.2385855936, 173982.0768393138, 169297.4262975934, 158187.8889433196, 119852.1982566512, 107452.3400013423]",1677177.696198839,40.0911
3877,36.21450043,-119.8069992,1,1.0,0.0,64.0,,5.971243334173487,"[90881.99100447378, 114488.3943974215, 148006.6975473026, 153224.6231303669, 153603.524885943, 154833.8832960676, 154095.1927851698, 161247.2018571371, 157563.8783851116, 149969.6718606059, 112992.2140841122, 82507.645191499]","[113.1394386269241, 144.0959014397058, 192.9015993986939, 202.1026788650435, 207.8713476770872, 212.3277437585596, 216.2167305213916, 227.1582775523495, 218.7577477843846, 197.9910089196442, 145.209139465474, 102.1454827246716]","[3.649659310545939, 5.146282194275208, 6.222632238667544, 6.736755962168115, 6.705527344422169, 7.077591458618653, 6.974733242625537, 7.327686372656437, 7.291924926146153, 6.386806739343363, 4.840304648849135, 3.2950155717636]","[95484.41266005162, 119886.2834085629, 154946.205996512, 160412.6370746213, 161020.1186916216, 162247.6592215374, 161539.360755595, 168857.1948993172, 164829.881070976, 156877.8276147044, 118355.0722719793, 86770.58516816815]",1633414.918425212,24.0395
3878,36.23040009,-119.9120026,1,1.0,0.0,70.0,,5.906749391602554,"[80153.86240393597, 109887.2931321917, 149887.7866063122, 153703.9724180188, 159311.5540572854, 155682.2979992932, 154691.4091318931, 159422.1677864234, 159714.1942977963, 144553.9317765235, 112144.2252490972, 82284.9274559643]","[99.93612234076684, 139.7337586783383, 195.3054352583501, 202.2828993171054, 210.3591848667125, 212.1318673314518, 216.074523476979, 223.3804213993251, 218.5208467223269, 192.2699129817441, 143.6399742523649, 102.8184999858029]","[3.223745881960221, 4.990491381369226, 6.300175330914518, 6.742763310570179, 6.785780156990726, 7.071062244381728, 6.970145918612224, 7.20582004513952, 7.284028224077562, 6.202255257475616, 4.787999141745497, 3.316725805993642]","[84344.32747200556, 115129.2593185308, 156906.2013315188, 160910.040539052, 166939.1302032825, 163127.2410044958, 162157.4795072926, 166973.9174214878, 167060.7017014555, 151264.179171077, 117475.3644472932, 86533.79933211874]",1621437.622314737,28.6802
3879,36.39199829,-120.2429962,1,1.0,0.0,85.0,,6.118088988901225,"[103002.641457571, 118885.2460046456, 149975.8096213063, 149782.3249200135, 157937.7744562211, 154932.8563172418, 154914.2634374483, 161561.998812515, 159015.4541557848, 150040.9230786035, 123287.1638662096, 101970.246581663]","[128.3036473173774, 149.9397423989401, 195.1855671046876, 197.9188539721374, 208.2145151898183, 211.0142309208179, 216.5569940236607, 226.5762987462649, 217.5504056555264, 198.6200641432992, 157.7312357936768, 126.1120853270907]","[4.138827332818627, 5.354990799962146, 6.296308616280244, 6.597295132404581, 6.716597264187689, 7.033807697360596, 6.985709484634216, 7.308912862782739, 7.251680188517545, 6.407098843332231, 5.257707859789227, 4.06813178474486]","[108048.9024363146, 124460.0444754905, 157007.2073939348, 156850.2754286366, 165517.9872778094, 162350.2680826265, 162386.0246490503, 169183.0026458428, 166335.2062588212, 156955.0864957816, 129040.6100116123, 106973.4419287597]",1685306.702709222,74.36739999999999
3880,35.83100128,-119.0500031,1,1.0,2.0,175.0,,5.983935628138819,"[86771.73941238897, 117783.4780088017, 143782.2382282305, 147784.8470551758, 155290.9301248819, 151833.571481172, 153498.5221309125, 160306.4382983663, 159774.8952997981, 151303.7142688803, 118557.430419706, 95120.9848601696]","[108.9858942199393, 149.8234767477089, 187.7610471613515, 192.877215143366, 208.6755879345804, 208.7708451756011, 213.9234325967165, 222.886715163606, 219.6616602899108, 199.7540506864118, 152.3869176486682, 118.6748075920363]","[3.515674007094815, 5.350838455275317, 6.056807972946821, 6.429240504778869, 6.731470578534852, 6.959028172520036, 6.900755890216661, 7.189894037535677, 7.322055342997026, 6.44367905440038, 5.079563921622272, 3.828219599743106]","[91213.94746636956, 123300.9424080026, 150562.670231296, 154759.9592321965, 162775.9850458892, 159137.1289519139, 160920.7710070731, 167892.9147243614, 167118.9207806487, 158262.7432192758, 124146.8531218575, 99863.10179890833]",1641808.789588486,57.9687
3881,35.82220078,-119.0400009,1,1.0,3.0,182.0,,5.922867100137993,"[82899.11905714471, 105485.3588410074, 142775.6216286178, 151396.5067310332, 155342.4511490919, 151673.2151121981, 153671.4701388947, 160196.1459749218, 158322.3614820685, 151474.0055419375, 118434.4457183089, 95026.43748273616]","[104.2702288844545, 133.0217255508843, 184.6750621114563, 199.2397853388306, 208.7224950126359, 208.4344038903217, 214.0190821192839, 222.6141337085494, 217.5241726241309, 199.9231329313386, 152.1831535381359, 118.5141406240029]","[3.363555770466275, 4.750775912531582, 5.957260068111494, 6.641326177961019, 6.732983710085029, 6.947813463010722, 6.903841358686576, 7.181101087372561, 7.250805754137698, 6.449133320365759, 5.072771784604528, 3.823036794322675]","[87199.48199071833, 110547.3916307993, 149513.4902666591, 158503.6131066805, 162829.4042065328, 158970.8817848215, 161100.0723754271, 167778.6956876409, 165611.7039818408, 158439.2938371195, 124019.3805788423, 99765.13447646347]",1626697.138857962,57.816
3882,35.85540009,-119.0690002,1,1.0,0.0,159.0,,5.983935628138819,"[86771.73941238897, 117783.4780088017, 143782.2382282305, 147784.8470551758, 155290.9301248819, 151833.571481172, 153498.5221309125, 160306.4382983663, 159774.8952997981, 151303.7142688803, 118557.430419706, 95120.9848601696]","[108.9858942199393, 149.8234767477089, 187.7610471613515, 192.877215143366, 208.6755879345804, 208.7708451756011, 213.9234325967165, 222.886715163606, 219.6616602899108, 199.7540506864118, 152.3869176486682, 118.6748075920363]","[3.515674007094815, 5.350838455275317, 6.056807972946821, 6.429240504778869, 6.731470578534852, 6.959028172520036, 6.900755890216661, 7.189894037535677, 7.322055342997026, 6.44367905440038, 5.079563921622272, 3.828219599743106]","[91213.94746636956, 123300.9424080026, 150562.670231296, 154759.9592321965, 162775.9850458892, 159137.1289519139, 160920.7710070731, 167892.9147243614, 167118.9207806487, 158262.7432192758, 124146.8531218575, 99863.10179890833]",1641808.789588486,62.2883
3883,36.87680054,-120.6679993,1,1.0,0.0,55.0,,5.974447554592788,"[88920.5865757075, 106309.6364279614, 153384.0914537327, 150831.1276099259, 158039.4732304404, 159319.0754371496, 157245.7384844168, 162691.000174363, 155686.625943979, 147688.2085448961, 116169.4491029975, 97427.8943661228]","[111.6333911066456, 134.7926946921277, 196.600995558138, 197.4458727614544, 210.3836640551676, 213.9490936472247, 217.6442296533739, 225.4660159076126, 212.2964363802901, 194.3786864924022, 147.284147979515, 120.4780026176501]","[3.601077132472438, 4.814024810433131, 6.341967598649611, 6.581529092048481, 6.786569808231212, 7.131636454907491, 7.020781601721739, 7.273097287342341, 7.076547879343003, 6.270280209432327, 4.909471599317166, 3.886387181214518]","[93451.11780767268, 111421.195078743, 160777.1770604452, 157940.7980963905, 165619.3976974461, 166897.6178860502, 164805.2890487038, 170358.4915472524, 162885.1779391147, 154583.6633926745, 121664.901158463, 102275.0093955974]",1653712.907351687,60.9838
3884,35.99610138,-120.1520004,1,1.0,0.0,239.0,,6.130201596720831,"[98828.9198291846, 113916.9209390427, 149595.239367963, 151505.8227312693, 155609.5240345007, 152794.7826710551, 156726.6630664814, 162127.5022650841, 155790.729033271, 151080.2687984779, 127644.7035039279, 101071.8658798815]","[124.071212464614, 144.65948383173, 194.7665922944821, 200.3657545436468, 210.3521283464981, 211.6974004817812, 221.1146328219867, 228.6780247428545, 214.6094224355809, 201.5667440229764, 161.2469002436331, 125.5434847496685]","[4.002297176277871, 5.1664101368475, 6.282793299822004, 6.678858484788226, 6.785552527306391, 7.056580016059375, 7.132730091031829, 7.376710475575951, 7.153647414519365, 6.502153032999239, 5.374896674787769, 4.049789830634467]","[103709.9968531606, 119322.4922563635, 156606.5097468476, 158635.5128981179, 163098.9827313392, 160133.6508756646, 164267.4998520036, 169775.8703510296, 162993.1053247941, 158035.9828990968, 133562.5153174897, 106037.090473878]",1676692.94212014,63.6684
3885,36.5544014,-120.3389969,1,1.0,0.0,72.0,,5.975986324832719,"[95373.97391910267, 109377.2865606872, 151666.1795191743, 148060.898616762, 151572.1997544162, 156554.7896086237, 154361.8626490595, 159054.6052422684, 158926.1851048857, 153425.6228838684, 109840.7793266202, 102861.2038609099]","[118.2125914715176, 138.3707468168887, 194.3611728513023, 193.1651522363528, 204.051042526049, 212.4524272114409, 216.4207766978699, 223.4402878496988, 216.8396650030491, 201.696799588009, 137.5941631905621, 126.3016033146988]","[3.813309402307018, 4.941812386317454, 6.269715253267817, 6.438838407878425, 6.582291694388679, 7.081747573714696, 6.981315377350643, 7.207751220958024, 7.227988833434969, 6.506348373806743, 4.58647210635207, 4.07424526821609]","[100134.0435817085, 114599.7831652302, 158987.5233497171, 155102.1172034835, 158914.6157516272, 164030.433628254, 161815.8269147144, 166590.1074708875, 166243.7444655037, 160517.1221381421, 115107.2323519638, 107894.8035823415]",1651075.587046377,68.1929
3886,36.54840088,-120.3460007,1,1.0,0.0,76.0,,6.019271744677472,"[97120.53981566911, 111779.402824903, 152645.9657024179, 149012.5360096493, 158818.8631777643, 151366.2305251741, 153197.5266956018, 159667.8762603329, 159075.514051175, 147981.7907330827, 121584.9114086439, 100110.5559213535]","[120.3999975076921, 141.3945680203479, 195.688598910471, 194.4631303788312, 208.0937476501254, 209.8086212468087, 214.6314740419182, 223.690085201936, 217.0528498882267, 194.5291368287673, 154.548456262631, 123.8565698208674]","[3.883870887344906, 5.049806000726712, 6.31253544872487, 6.482104345961039, 6.712701537100818, 6.993620708226957, 6.92359593683607, 7.215809200062451, 7.235094996274222, 6.275133446089266, 5.151615208754366, 3.99537322002798]","[101953.1443907836, 117093.6508763425, 160039.1780204773, 156100.7292621549, 166434.0358793403, 158652.6199143367, 160608.7183037825, 167222.0248538319, 166398.5591101873, 154812.0174136668, 127274.8549241186, 105055.3194495773]",1662361.713125763,69.1737
3887,35.87200165,-120.3389969,1,1.0,1.0,492.0,,6.253043658870522,"[116157.6329221052, 117503.679315168, 149110.3776589498, 151420.5092740989, 160549.4418823126, 158223.534234694, 162102.7918548154, 166611.8992436804, 167194.6388222045, 157541.5491985881, 127224.9772586233, 111260.7559533515]","[143.9109008451932, 145.6021241248853, 188.6288229724104, 197.0218231791026, 212.4821890505608, 214.5598933167989, 222.2884500695674, 230.0978179198851, 225.0836926784896, 206.870554385323, 160.0659068819076, 137.3621275556915]","[4.64228712403849, 5.200075861603047, 6.084800741045497, 6.567394105970085, 6.854264162921315, 7.151996443893298, 7.170595163534432, 7.422510255480166, 7.502789755949654, 6.67324368984913, 5.33553022939692, 4.431036372764242]","[121724.4124131769, 123410.1264638696, 156347.2140305441, 158536.0240275, 168225.9928997098, 165761.8312471616, 169841.1243154632, 174425.4751036631, 174823.7693547414, 164775.3586508894, 133125.7227527347, 116600.0500555909]",1744901.787618595,159.0895
