,Longitude,Latitude,number of cities,total population,min distance,max distance,name of the nearest city,"coordinates of the nearest city (lat,lng)",distance list,population list,cities name,cities locations,total   population
543,-114.76419586761573,34.86461663725625,1.0,361831.0,285.5506,285.5506,Indio,"(33.7346, -116.2346)",[285.5506],[361831],['Indio'],"[(33.7346, -116.2346)]",
544,-122.09886525637906,39.51849586841514,1.0,112132.0,48.482,48.482,Chico,"(39.7578, -121.8161)",[48.482],[112132],['Chico'],"[(39.7578, -121.8161)]",
545,-121.1281001902192,37.62174677000164,1.0,382994.0,12.948799999999999,12.948799999999999,Modesto,"(37.6375, -121.0028)",[12.948799999999999],[382994],['Modesto'],"[(37.6375, -121.0028)]",
546,-121.40854343155428,38.20837020250067,1.0,175510.0,34.0274,34.0274,Elk Grove,"(38.4161, -121.3842)",[34.0274],[175510],['Elk Grove'],"[(38.4161, -121.3842)]",
547,-122.50874383986876,39.30340060983217,1.0,129536.0,104.3654,104.3654,Yuba City,"(39.1357, -121.6383)",[104.3654],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
548,-115.43294513541473,33.163408683009095,1.0,110434.0,53.081,53.081,El Centro,"(32.7865, -115.5595)",[53.081],[110434],['El Centro'],"[(32.7865, -115.5595)]",
549,-115.92911394700754,34.981941323756054,1.0,361831.0,336.7675,336.7675,Indio,"(33.7346, -116.2346)",[336.7675],[361831],['Indio'],"[(33.7346, -116.2346)]",
550,-122.18515548448217,37.79773379975135,1.0,437548.0,3.6124,3.6124,Oakland,"(37.7904, -122.2166)",[3.6124],[437548],['Oakland'],"[(37.7904, -122.2166)]",
551,-115.47609024946628,34.64952137867328,1.0,361831.0,219.5934,219.5934,Indio,"(33.7346, -116.2346)",[219.5934],[361831],['Indio'],"[(33.7346, -116.2346)]",
552,-117.09403202639936,32.85054285234295,1.0,3084174.0,5.1823999999999995,5.1823999999999995,San Diego,"(32.8313, -117.1222)",[5.1823999999999995],[3084174],['San Diego'],"[(32.8313, -117.1222)]",
553,-121.92628480017288,38.77543952058305,1.0,102256.0,58.2398,58.2398,Vacaville,"(38.3587, -121.9673)",[58.2398],[102256],['Vacaville'],"[(38.3587, -121.9673)]",
554,-115.82125116187866,32.77232639467641,1.0,110434.0,60.9513,60.9513,El Centro,"(32.7865, -115.5595)",[60.9513],[110434],['El Centro'],"[(32.7865, -115.5595)]",
555,-116.14483951726528,36.03786350225429,1.0,361831.0,556.785,556.785,Indio,"(33.7346, -116.2346)",[556.785],[361831],['Indio'],"[(33.7346, -116.2346)]",
556,-121.86156712909552,38.59945249083334,1.0,102256.0,35.006699999999995,35.006699999999995,Vacaville,"(38.3587, -121.9673)",[35.006699999999995],[102256],['Vacaville'],"[(38.3587, -121.9673)]",
557,-116.01540417511065,34.923278980506154,1.0,361831.0,326.9688,326.9688,Indio,"(33.7346, -116.2346)",[326.9688],[361831],['Indio'],"[(33.7346, -116.2346)]",
558,-116.94302412721896,34.96238720933942,1.0,389060.0,72.4284,72.4284,Victorville,"(34.5277, -117.3536)",[72.4284],[389060],['Victorville'],"[(34.5277, -117.3536)]",
559,-122.2283005985337,39.205630037749,1.0,129536.0,64.6449,64.6449,Yuba City,"(39.1357, -121.6383)",[64.6449],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
560,-118.53939334712626,34.21933086150733,1.0,12121244.0,24.149900000000002,24.149900000000002,Los Angeles,"(34.1141, -118.4068)",[24.149900000000002],[12121244],['Los Angeles'],"[(34.1141, -118.4068)]",
561,-117.37447526773444,35.58811887067171,1.0,389060.0,162.9878,162.9878,Victorville,"(34.5277, -117.3536)",[162.9878],[389060],['Victorville'],"[(34.5277, -117.3536)]",
562,-120.99866484806456,37.91505848625116,1.0,382994.0,31.6952,31.6952,Modesto,"(37.6375, -121.0028)",[31.6952],[382994],['Modesto'],"[(37.6375, -121.0028)]",
563,-116.27427485941992,33.26117925509226,1.0,361831.0,98.7193,98.7193,Indio,"(33.7346, -116.2346)",[98.7193],[361831],['Indio'],"[(33.7346, -116.2346)]",
564,-120.39463325134288,37.77817968533472,1.0,157617.0,78.6912,78.6912,Merced,"(37.3057, -120.4779)",[78.6912],[157617],['Merced'],"[(37.3057, -120.4779)]",
565,-117.09403202639936,34.825508408422984,1.0,389060.0,43.731,43.731,Victorville,"(34.5277, -117.3536)",[43.731],[389060],['Victorville'],"[(34.5277, -117.3536)]",
566,-120.4593509224202,36.40939167617034,2.0,253076.0,89.16260000000001,127.0142,Hanford,"(36.3274, -119.6549)","[89.16260000000001, 127.0142]","[95459, 157617]","['Hanford', 'Merced']","[(36.3274, -119.6549), (37.3057, -120.4779)]",
567,-117.89221663635304,34.57130492100674,1.0,167987.0,23.912,23.912,Palmdale,"(34.5944, -118.1057)",[23.912],[167987],['Palmdale'],"[(34.5944, -118.1057)]",
568,-118.30209521984274,34.78640017958971,1.0,381732.0,24.4982,24.4982,Lancaster,"(34.6935, -118.1753)",[24.4982],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
569,-115.26036467920852,33.88691091642455,1.0,361831.0,106.03580000000001,106.03580000000001,Indio,"(33.7346, -116.2346)",[106.03580000000001],[361831],['Indio'],"[(33.7346, -116.2346)]",
570,-116.36056508752304,35.959647044587754,1.0,361831.0,484.22540000000004,484.22540000000004,Indio,"(33.7346, -116.2346)",[484.22540000000004],[361831],['Indio'],"[(33.7346, -116.2346)]",
571,-118.28052266281696,34.02378971734099,1.0,118964.0,11.8444,11.8444,East Los Angeles,"(34.0326, -118.1691)",[11.8444],[118964],['East Los Angeles'],"[(34.0326, -118.1691)]",
572,-115.7133883767498,33.35894982717543,1.0,110434.0,80.2742,80.2742,El Centro,"(32.7865, -115.5595)",[80.2742],[110434],['El Centro'],"[(32.7865, -115.5595)]",
573,-116.31741997347147,33.20251691184236,1.0,361831.0,110.6523,110.6523,Indio,"(33.7346, -116.2346)",[110.6523],[361831],['Indio'],"[(33.7346, -116.2346)]",
574,-120.15733512405936,37.23066448166897,2.0,240389.0,32.8515,40.1797,Merced,"(37.3057, -120.4779)","[32.8515, 40.1797]","[157617, 82772]","['Merced', 'Madera']","[(37.3057, -120.4779), (36.963, -120.0778)]",
575,-121.68898667288934,38.57989837641671,1.0,1924167.0,26.6786,26.6786,Sacramento,"(38.5677, -121.4685)",[26.6786],[1924167],['Sacramento'],"[(38.5677, -121.4685)]",
576,-115.64867070567249,34.33665554800713,1.0,361831.0,161.92579999999998,161.92579999999998,Indio,"(33.7346, -116.2346)",[161.92579999999998],[361831],['Indio'],"[(33.7346, -116.2346)]",
577,-114.72105075356416,33.437166284841965,1.0,110434.0,133.48,133.48,El Centro,"(32.7865, -115.5595)",[133.48],[110434],['El Centro'],"[(32.7865, -115.5595)]",
578,-114.95834888084768,35.04060366700595,1.0,361831.0,321.1315,321.1315,Indio,"(33.7346, -116.2346)",[321.1315],[361831],['Indio'],"[(33.7346, -116.2346)]",
579,-117.33133015368288,35.138374239089124,1.0,389060.0,99.19669999999999,99.19669999999999,Victorville,"(34.5277, -117.3536)",[99.19669999999999],[389060],['Victorville'],"[(34.5277, -117.3536)]",
580,-115.10935678002812,33.82824857317465,1.0,361831.0,104.1228,104.1228,Indio,"(33.7346, -116.2346)",[104.1228],[361831],['Indio'],"[(33.7346, -116.2346)]",
581,-114.95834888084768,33.59359920017504,1.0,110434.0,187.3468,187.3468,El Centro,"(32.7865, -115.5595)",[187.3468],[110434],['El Centro'],"[(32.7865, -115.5595)]",
582,-119.89846443975006,37.01556922308599,2.0,802330.0,18.5345,40.275,Madera,"(36.963, -120.0778)","[18.5345, 40.275]","[82772, 719558]","['Madera', 'Fresno']","[(36.963, -120.0778), (36.783, -119.7939)]",
583,-117.76278129419838,34.08245206059089,1.0,151592.0,3.4937,3.4937,Pomona,"(34.0585, -117.7626)",[3.4937],[151592],['Pomona'],"[(34.0585, -117.7626)]",
584,-117.95693430743034,34.74729195075645,1.0,381732.0,27.3495,27.3495,Lancaster,"(34.6935, -118.1753)",[27.3495],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
585,-121.75370434396667,39.61626644049832,1.0,112132.0,25.3932,25.3932,Chico,"(39.7578, -121.8161)",[25.3932],[112132],['Chico'],"[(39.7578, -121.8161)]",
586,-117.93536175040455,35.06015778142259,1.0,381732.0,72.2912,72.2912,Lancaster,"(34.6935, -118.1753)",[72.2912],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
587,-120.58878626457484,35.177482467922395,1.0,142230.0,34.920300000000005,34.920300000000005,Santa Maria,"(34.9333, -120.4431)",[34.920300000000005],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
588,-116.27427485941992,34.453980234506936,1.0,361831.0,139.0606,139.0606,Indio,"(33.7346, -116.2346)",[139.0606],[361831],['Indio'],"[(33.7346, -116.2346)]",
589,-117.2450399255798,32.81143462350968,1.0,3084174.0,13.8632,13.8632,San Diego,"(32.8313, -117.1222)",[13.8632],[3084174],['San Diego'],"[(32.8313, -117.1222)]",
590,-116.0585492891622,32.73321816584314,1.0,110434.0,53.2888,53.2888,El Centro,"(32.7865, -115.5595)",[53.2888],[110434],['El Centro'],"[(32.7865, -115.5595)]",
591,-121.94785735719864,39.28384649541554,1.0,129536.0,55.817800000000005,55.817800000000005,Yuba City,"(39.1357, -121.6383)",[55.817800000000005],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
592,-121.0418099621161,37.954166715084426,1.0,406822.0,32.0279,32.0279,Stockton,"(37.9765, -121.3109)",[32.0279],[406822],['Stockton'],"[(37.9765, -121.3109)]",
593,-121.58112388776048,38.24747843133393,1.0,175510.0,36.0904,36.0904,Elk Grove,"(38.4161, -121.3842)",[36.0904],[175510],['Elk Grove'],"[(38.4161, -121.3842)]",
594,-121.4732611026316,38.736331291749785,1.0,1924167.0,23.4055,23.4055,Sacramento,"(38.5677, -121.4685)",[23.4055],[1924167],['Sacramento'],"[(38.5677, -121.4685)]",
595,-117.05088691234782,33.10474633975919,1.0,151443.0,4.4811000000000005,4.4811000000000005,Escondido,"(33.1348, -117.0723)",[4.4811000000000005],[151443],['Escondido'],"[(33.1348, -117.0723)]",
596,-120.73979416375526,36.83958219333629,1.0,157617.0,86.0245,86.0245,Merced,"(37.3057, -120.4779)",[86.0245],[157617],['Merced'],"[(37.3057, -120.4779)]",
597,-122.2283005985337,39.10785946566583,1.0,129536.0,71.7448,71.7448,Yuba City,"(39.1357, -121.6383)",[71.7448],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
598,-118.086369649585,34.80595429400635,1.0,381732.0,36.841800000000006,36.841800000000006,Lancaster,"(34.6935, -118.1753)",[36.841800000000006],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
599,-121.79684945801822,39.38161706749871,1.0,112132.0,58.9725,58.9725,Chico,"(39.7578, -121.8161)",[58.9725],[112132],['Chico'],"[(39.7578, -121.8161)]",
600,-117.89221663635304,35.88143058692122,1.0,381732.0,142.402,142.402,Lancaster,"(34.6935, -118.1753)",[142.402],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
601,-118.69040124630668,34.55175080659011,1.0,275230.0,32.7828,32.7828,Santa Clarita,"(34.4175, -118.4964)",[32.7828],[275230],['Santa Clarita'],"[(34.4175, -118.4964)]",
602,-116.6410083288581,34.88417075167288,1.0,389060.0,97.1772,97.1772,Victorville,"(34.5277, -117.3536)",[97.1772],[389060],['Victorville'],"[(34.5277, -117.3536)]",
603,-122.4008810547399,38.227924316917296,2.0,268012.0,18.1011,33.5019,Napa,"(38.2975, -122.301)","[18.1011, 33.5019]","[86130, 181882]","['Napa', 'Vallejo']","[(38.2975, -122.301), (38.1125, -122.2342)]",
604,-117.76278129419838,33.84780268759128,1.0,139195.0,10.2911,10.2911,Orange,"(33.8038, -117.8218)",[10.2911],[139195],['Orange'],"[(33.8038, -117.8218)]",
605,-120.65350393565215,36.780919850086384,1.0,157617.0,70.6717,70.6717,Merced,"(37.3057, -120.4779)",[70.6717],[157617],['Merced'],"[(37.3057, -120.4779)]",
606,-115.90754138998176,34.51264257775684,1.0,361831.0,216.4247,216.4247,Indio,"(33.7346, -116.2346)",[216.4247],[361831],['Indio'],"[(33.7346, -116.2346)]",
607,-117.63334595204373,34.02378971734099,1.0,175223.0,4.4178999999999995,4.4178999999999995,Ontario,"(34.0393, -117.6064)",[4.4178999999999995],[175223],['Ontario'],"[(34.0393, -117.6064)]",
608,-116.8998790131674,33.945573259674454,1.0,191170.0,33.432900000000004,33.432900000000004,Hemet,"(33.7341, -116.9969)",[33.432900000000004],[191170],['Hemet'],"[(33.7341, -116.9969)]",
609,-119.98475466785315,36.3311752185038,2.0,815017.0,39.935900000000004,82.4024,Hanford,"(36.3274, -119.6549)","[39.935900000000004, 82.4024]","[95459, 719558]","['Hanford', 'Fresno']","[(36.3274, -119.6549), (36.783, -119.7939)]",
610,-115.90754138998176,33.163408683009095,1.0,110434.0,67.3612,67.3612,El Centro,"(32.7865, -115.5595)",[67.3612],[110434],['El Centro'],"[(32.7865, -115.5595)]",
611,-116.33899253049724,35.94009293017112,1.0,361831.0,472.9554,472.9554,Indio,"(33.7346, -116.2346)",[472.9554],[361831],['Indio'],"[(33.7346, -116.2346)]",
612,-121.9694299142244,39.10785946566583,1.0,129536.0,33.0733,33.0733,Yuba City,"(39.1357, -121.6383)",[33.0733],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
613,-121.51640621668317,36.85913630775292,1.0,114461.0,22.6143,22.6143,Gilroy,"(37.0046, -121.5854)",[22.6143],[114461],['Gilroy'],"[(37.0046, -121.5854)]",
614,-114.5268977403322,34.3171014335905,1.0,361831.0,201.9574,201.9574,Indio,"(33.7346, -116.2346)",[201.9574],[361831],['Indio'],"[(33.7346, -116.2346)]",
615,-121.02023740509031,37.17200213841906,1.0,382994.0,57.3726,57.3726,Modesto,"(37.6375, -121.0028)",[57.3726],[382994],['Modesto'],"[(37.6375, -121.0028)]",
616,-122.03414758530174,38.012829058334326,1.0,640270.0,7.5541,7.5541,Concord,"(37.9722, -122.0016)",[7.5541],[640270],['Concord'],"[(37.9722, -122.0016)]",
617,-122.05572014232752,40.55486393249674,1.0,121498.0,31.166400000000003,31.166400000000003,Redding,"(40.5698, -122.365)",[31.166400000000003],[121498],['Redding'],"[(40.5698, -122.365)]",
618,-118.12951476363654,35.04060366700595,1.0,381732.0,45.464800000000004,45.464800000000004,Lancaster,"(34.6935, -118.1753)",[45.464800000000004],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
619,-115.92911394700754,35.177482467922395,1.0,361831.0,353.0239,353.0239,Indio,"(33.7346, -116.2346)",[353.0239],[361831],['Indio'],"[(33.7346, -116.2346)]",
620,-117.46076549583752,35.04060366700595,1.0,389060.0,75.7465,75.7465,Victorville,"(34.5277, -117.3536)",[75.7465],[389060],['Victorville'],"[(34.5277, -117.3536)]",
621,-120.6319313786264,35.82276824367132,1.0,142230.0,124.7026,124.7026,Santa Maria,"(34.9333, -120.4431)",[124.7026],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
622,-118.47467567604892,34.766846065173084,1.0,275230.0,86.73230000000001,86.73230000000001,Santa Clarita,"(34.4175, -118.4964)",[86.73230000000001],[275230],['Santa Clarita'],"[(34.4175, -118.4964)]",
623,-121.83999457206976,38.26703254575057,1.0,145163.0,34.676300000000005,34.676300000000005,Fairfield,"(38.2583, -122.0335)",[34.676300000000005],[145163],['Fairfield'],"[(38.2583, -122.0335)]",
624,-116.25270230239416,33.632707429008306,1.0,361831.0,13.361799999999999,13.361799999999999,Indio,"(33.7346, -116.2346)",[13.361799999999999],[361831],['Indio'],"[(33.7346, -116.2346)]",
625,-116.554718100755,36.3311752185038,1.0,389060.0,353.6971,353.6971,Victorville,"(34.5277, -117.3536)",[353.6971],[389060],['Victorville'],"[(34.5277, -117.3536)]",
626,-115.885968832956,34.923278980506154,1.0,361831.0,259.3705,259.3705,Indio,"(33.7346, -116.2346)",[259.3705],[361831],['Indio'],"[(33.7346, -116.2346)]",
627,-120.3730606943171,36.58537870592004,2.0,802330.0,67.85889999999999,69.389,Madera,"(36.963, -120.0778)","[67.85889999999999, 69.389]","[82772, 719558]","['Madera', 'Fresno']","[(36.963, -120.0778), (36.783, -119.7939)]",
628,-122.01257502827596,38.52123603316681,1.0,102256.0,27.0227,27.0227,Vacaville,"(38.3587, -121.9673)",[27.0227],[102256],['Vacaville'],"[(38.3587, -121.9673)]",
629,-115.49766280649204,34.55175080659011,1.0,361831.0,211.5077,211.5077,Indio,"(33.7346, -116.2346)",[211.5077],[361831],['Indio'],"[(33.7346, -116.2346)]",
630,-121.34382576047696,38.91231832149949,1.0,145687.0,18.9629,18.9629,Roseville,"(38.7703, -121.3196)",[18.9629],[145687],['Roseville'],"[(38.7703, -121.3196)]",
631,-114.9367763238219,34.199776747090695,1.0,361831.0,160.13410000000002,160.13410000000002,Indio,"(33.7346, -116.2346)",[160.13410000000002],[361831],['Indio'],"[(33.7346, -116.2346)]",
632,-121.32225320345118,36.19429641758736,1.0,199290.0,80.9519,80.9519,Salinas,"(36.6883, -121.6317)",[80.9519],[199290],['Salinas'],"[(36.6883, -121.6317)]",
633,-120.1141900100078,37.21111036725233,2.0,240389.0,37.900400000000005,40.6545,Merced,"(37.3057, -120.4779)","[37.900400000000005, 40.6545]","[157617, 82772]","['Merced', 'Madera']","[(37.3057, -120.4779), (36.963, -120.0778)]",
634,-121.62426900181202,38.26703254575057,1.0,175510.0,44.0861,44.0861,Elk Grove,"(38.4161, -121.3842)",[44.0861],[175510],['Elk Grove'],"[(38.4161, -121.3842)]",
635,-114.76419586761573,33.3980580560087,1.0,110434.0,137.9721,137.9721,El Centro,"(32.7865, -115.5595)",[137.9721],[110434],['El Centro'],"[(32.7865, -115.5595)]",
636,-121.53797877370891,38.38435723225037,1.0,175510.0,27.2795,27.2795,Elk Grove,"(38.4161, -121.3842)",[27.2795],[175510],['Elk Grove'],"[(38.4161, -121.3842)]",
637,-122.42245361176568,38.14970785925076,1.0,181882.0,19.276799999999998,19.276799999999998,Vallejo,"(38.1125, -122.2342)",[19.276799999999998],[181882],['Vallejo'],"[(38.1125, -122.2342)]",
638,-120.00632722487892,36.58537870592004,1.0,719558.0,43.6192,43.6192,Fresno,"(36.783, -119.7939)",[43.6192],[719558],['Fresno'],"[(36.783, -119.7939)]",
639,-117.11560458342514,33.65226154342494,1.0,101089.0,12.8407,12.8407,Menifee,"(33.6909, -117.1849)",[12.8407],[101089],['Menifee'],"[(33.6909, -117.1849)]",
640,-122.09886525637906,40.08556518649753,1.0,112132.0,47.717800000000004,47.717800000000004,Chico,"(39.7578, -121.8161)",[47.717800000000004],[112132],['Chico'],"[(39.7578, -121.8161)]",
641,-115.23879212218276,34.00423560292435,1.0,361831.0,118.6775,118.6775,Indio,"(33.7346, -116.2346)",[118.6775],[361831],['Indio'],"[(33.7346, -116.2346)]",
642,-120.30834302323976,36.42894579058697,2.0,178231.0,80.9694,89.7132,Madera,"(36.963, -120.0778)","[80.9694, 89.7132]","[82772, 95459]","['Madera', 'Hanford']","[(36.963, -120.0778), (36.3274, -119.6549)]",
643,-121.23596297534807,37.62174677000164,2.0,482758.0,23.9875,24.268900000000002,Manteca,"(37.7927, -121.2264)","[23.9875, 24.268900000000002]","[99764, 382994]","['Manteca', 'Modesto']","[(37.7927, -121.2264), (37.6375, -121.0028)]",
644,-118.21580499173965,34.62996726425664,1.0,381732.0,11.2337,11.2337,Lancaster,"(34.6935, -118.1753)",[11.2337],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
645,-121.6458415588378,38.32569488900047,1.0,175510.0,36.0809,36.0809,Elk Grove,"(38.4161, -121.3842)",[36.0809],[175510],['Elk Grove'],"[(38.4161, -121.3842)]",
646,-116.25270230239416,34.39531789125704,1.0,361831.0,130.5387,130.5387,Indio,"(33.7346, -116.2346)",[130.5387],[361831],['Indio'],"[(33.7346, -116.2346)]",
647,-117.95693430743034,34.70818372192318,1.0,381732.0,23.110599999999998,23.110599999999998,Lancaster,"(34.6935, -118.1753)",[23.110599999999998],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
648,-116.1232669602395,36.17474230317073,1.0,361831.0,539.3738000000001,539.3738000000001,Indio,"(33.7346, -116.2346)",[539.3738000000001],[361831],['Indio'],"[(33.7346, -116.2346)]",
649,-116.25270230239416,35.21659069675566,1.0,361831.0,326.1923,326.1923,Indio,"(33.7346, -116.2346)",[326.1923],[361831],['Indio'],"[(33.7346, -116.2346)]",
650,-115.1956470081312,32.77232639467641,1.0,110434.0,35.2535,35.2535,El Centro,"(32.7865, -115.5595)",[35.2535],[110434],['El Centro'],"[(32.7865, -115.5595)]",
651,-117.87064407932723,33.90646503084118,1.0,142964.0,8.2245,8.2245,Fullerton,"(33.8841, -117.9279)",[8.2245],[142964],['Fullerton'],"[(33.8841, -117.9279)]",
652,-116.87830645614162,33.92601914525782,1.0,191170.0,33.0773,33.0773,Hemet,"(33.7341, -116.9969)",[33.0773],[191170],['Hemet'],"[(33.7341, -116.9969)]",
653,-118.06479709255922,33.80869445875801,2.0,166393.0,9.2766,11.427100000000001,Lakewood,"(33.8471, -118.1222)","[9.2766, 11.427100000000001]","[82419, 83974]","['Lakewood', 'Buena Park']","[(33.8471, -118.1222), (33.8572, -118.0046)]",
654,-121.34382576047696,38.46257368991691,1.0,175510.0,9.208200000000001,9.208200000000001,Elk Grove,"(38.4161, -121.3842)",[9.208200000000001],[175510],['Elk Grove'],"[(38.4161, -121.3842)]",
655,-122.12043781340483,39.42072529633197,1.0,112132.0,64.7869,64.7869,Chico,"(39.7578, -121.8161)",[64.7869],[112132],['Chico'],"[(39.7578, -121.8161)]",
656,-118.04322453553344,33.84780268759128,2.0,166393.0,5.3437,7.4818,Buena Park,"(33.8572, -118.0046)","[5.3437, 7.4818]","[83974, 82419]","['Buena Park', 'Lakewood']","[(33.8572, -118.0046), (33.8471, -118.1222)]",
657,-121.34382576047696,38.1105996304175,1.0,406822.0,16.8297,16.8297,Stockton,"(37.9765, -121.3109)",[16.8297],[406822],['Stockton'],"[(37.9765, -121.3109)]",
658,-120.15733512405936,36.95690687983609,2.0,802330.0,8.5395,42.7363,Madera,"(36.963, -120.0778)","[8.5395, 42.7363]","[82772, 719558]","['Madera', 'Fresno']","[(36.963, -120.0778), (36.783, -119.7939)]",
659,-121.99100247125018,39.75314524141475,1.0,112132.0,16.678900000000002,16.678900000000002,Chico,"(39.7578, -121.8161)",[16.678900000000002],[112132],['Chico'],"[(39.7578, -121.8161)]",
660,-114.5268977403322,33.75003211550811,1.0,361831.0,180.7806,180.7806,Indio,"(33.7346, -116.2346)",[180.7806],[361831],['Indio'],"[(33.7346, -116.2346)]",
661,-116.98616924127047,33.82824857317465,1.0,191170.0,16.6028,16.6028,Hemet,"(33.7341, -116.9969)",[16.6028],[191170],['Hemet'],"[(33.7341, -116.9969)]",
662,-121.14967274724498,35.998755273421025,1.0,199290.0,100.56,100.56,Salinas,"(36.6883, -121.6317)",[100.56],[199290],['Salinas'],"[(36.6883, -121.6317)]",
663,-120.80451183483258,35.68588944275488,1.0,142230.0,113.4129,113.4129,Santa Maria,"(34.9333, -120.4431)",[113.4129],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
664,-121.7321317869409,39.3229547242488,1.0,129536.0,27.889599999999998,27.889599999999998,Yuba City,"(39.1357, -121.6383)",[27.889599999999998],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
665,-122.89704986633272,41.45435319566191,1.0,121498.0,197.6075,197.6075,Redding,"(40.5698, -122.365)",[197.6075],[121498],['Redding'],"[(40.5698, -122.365)]",
666,-121.08495507616766,39.10785946566583,1.0,145687.0,53.214400000000005,53.214400000000005,Roseville,"(38.7703, -121.3196)",[53.214400000000005],[145687],['Roseville'],"[(38.7703, -121.3196)]",
667,-120.39463325134288,35.00149543817269,1.0,142230.0,12.2066,12.2066,Santa Maria,"(34.9333, -120.4431)",[12.2066],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
668,-120.13576256703358,35.54901064183844,1.0,142230.0,165.0598,165.0598,Santa Maria,"(34.9333, -120.4431)",[165.0598],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
669,-118.5825384611778,34.78640017958971,1.0,275230.0,77.2536,77.2536,Santa Clarita,"(34.4175, -118.4964)",[77.2536],[275230],['Santa Clarita'],"[(34.4175, -118.4964)]",
670,-115.691815819724,33.98468148850772,1.0,361831.0,147.03670000000002,147.03670000000002,Indio,"(33.7346, -116.2346)",[147.03670000000002],[361831],['Indio'],"[(33.7346, -116.2346)]",
671,-121.02023740509031,38.20837020250067,1.0,406822.0,42.9285,42.9285,Stockton,"(37.9765, -121.3109)",[42.9285],[406822],['Stockton'],"[(37.9765, -121.3109)]",
672,-122.2283005985337,39.79225347024802,1.0,112132.0,41.6169,41.6169,Chico,"(39.7578, -121.8161)",[41.6169],[112132],['Chico'],"[(39.7578, -121.8161)]",
673,-115.10935678002812,34.21933086150733,1.0,361831.0,151.2886,151.2886,Indio,"(33.7346, -116.2346)",[151.2886],[361831],['Indio'],"[(33.7346, -116.2346)]",
674,-121.17124530427076,38.05193728716759,1.0,406822.0,17.8149,17.8149,Stockton,"(37.9765, -121.3109)",[17.8149],[406822],['Stockton'],"[(37.9765, -121.3109)]",
675,-114.63476052546106,34.49308846334021,1.0,361831.0,226.7852,226.7852,Indio,"(33.7346, -116.2346)",[226.7852],[361831],['Indio'],"[(33.7346, -116.2346)]",
676,-122.18515548448217,40.55486393249674,1.0,121498.0,22.3285,22.3285,Redding,"(40.5698, -122.365)",[22.3285],[121498],['Redding'],"[(40.5698, -122.365)]",
677,-121.40854343155428,38.65811483408325,2.0,2020076.0,10.9921,15.5634,Arden-Arcade,"(38.6017, -121.3845)","[10.9921, 15.5634]","[95909, 1924167]","['Arden-Arcade', 'Sacramento']","[(38.6017, -121.3845), (38.5677, -121.4685)]",
678,-117.87064407932723,35.76410590042141,1.0,381732.0,130.1259,130.1259,Lancaster,"(34.6935, -118.1753)",[130.1259],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
679,-121.25753553237384,36.29206698967053,1.0,199290.0,61.766,61.766,Salinas,"(36.6883, -121.6317)",[61.766],[199290],['Salinas'],"[(36.6883, -121.6317)]",
680,-116.79201622803852,35.646781213921614,1.0,389060.0,359.94059999999996,359.94059999999996,Victorville,"(34.5277, -117.3536)",[359.94059999999996],[389060],['Victorville'],"[(34.5277, -117.3536)]",
681,-116.59786321480657,35.00149543817269,1.0,389060.0,99.1832,99.1832,Victorville,"(34.5277, -117.3536)",[99.1832],[389060],['Victorville'],"[(34.5277, -117.3536)]",
682,-121.55955133073468,38.81454774941632,1.0,145687.0,34.4372,34.4372,Roseville,"(38.7703, -121.3196)",[34.4372],[145687],['Roseville'],"[(38.7703, -121.3196)]",
683,-122.18515548448217,39.59671232608168,1.0,112132.0,54.1795,54.1795,Chico,"(39.7578, -121.8161)",[54.1795],[112132],['Chico'],"[(39.7578, -121.8161)]",
684,-121.06338251914188,37.62174677000164,1.0,382994.0,7.466600000000001,7.466600000000001,Modesto,"(37.6375, -121.0028)",[7.466600000000001],[382994],['Modesto'],"[(37.6375, -121.0028)]",
685,-124.1914032878792,41.94320605607776,1.0,121498.0,369.7502,369.7502,Redding,"(40.5698, -122.365)",[369.7502],[121498],['Redding'],"[(40.5698, -122.365)]",
686,-118.12951476363654,34.64952137867328,1.0,167987.0,7.6577,7.6577,Palmdale,"(34.5944, -118.1057)",[7.6577],[167987],['Palmdale'],"[(34.5944, -118.1057)]",
687,-115.2819372362343,33.88691091642455,1.0,361831.0,108.0068,108.0068,Indio,"(33.7346, -116.2346)",[108.0068],[361831],['Indio'],"[(33.7346, -116.2346)]",
