,Longitude,Latitude,panels,panel.area,landscape.area,water,urban,power,Address
1263,-117.511427503475,33.8277486650097,13,0.012889164621532,0.0200733037444502,0,0,1.03239494831472,"20240 Temescal Canyon Rd, Corona, CA 92881, USA"
1264,-117.198720374039,33.6818149700925,8,4.8132457844913e-05,7.98952174121514e-05,0,1,,"26427 Rim Creek Path, Menifee, CA 92584, USA"
1265,-94.3939672584012,39.11317354186,5,4.77651682160795e-05,6.90871394574642e-05,0,0,,"15306 E Mayes Rd, Independence, MO 64050, USA"
1266,-106.599766826565,35.0784949659723,29,6.51477336215321e-05,0.0003373764666663,0,1,,"120 Morningside Dr SE, Albuquerque, NM 87108, USA"
1267,-94.3852422194367,39.0062263403308,38,0.0004405351992389,0.122168115455151,0,0,,"440 NW Space Center Dr, Lee's Summit, MO 64064, USA"
1268,-94.3819644036837,38.9962028222014,6,6.86517872603145e-05,0.0002149529172889,0,1,,"4611 NW Bramble Trail, Lee's Summit, MO 64064, USA"
1269,-112.079071629541,33.4652207009665,9,5.12183316396549e-05,5.77464259572007e-05,0,1,,"318 W Lynwood St, Phoenix, AZ 85003, USA"
1270,-110.31996776604,31.5555983616548,34,0.205901199817852,0.257481952922225,0,0,10.6599915736625,"430 Machol Ave, Sierra Vista, AZ 85613, USA"
1271,-94.5944200508733,39.0559525133372,63,0.0016511224136595,0.172757822399318,0,1,,"620 W 39th Terrace, Kansas City, MO 64111, USA"
1272,-117.875984794705,33.8036455979234,18,0.0021093552639186,0.0276491643078327,0,1,,"ARTIC Bay 12 and 13, Anaheim, CA 92806, USA"
1273,-115.126013130073,36.2807653668989,39,0.0002151291748634,0.153318535208201,0,1,,"6604 Johnny Love Ln, North Las Vegas, NV 89086, USA"
1274,-106.604611779834,35.0950518167933,36,0.0001794378093071,0.685133091408061,0,1,,"1401 Carlisle Blvd SE, Albuquerque, NM 87106, USA"
1275,-115.124853664129,36.267821275006,26,0.0001899197816297,0.438742553709924,0,1,,"1505 E Tropical Pkwy, North Las Vegas, NV 89081, USA"
1276,-107.22551898323,39.4100164468151,8,0.0010836059555767,0.0026655895188947,0,1,,"2400-3072 Dolores Way, Carbondale, CO 81623, USA"
1277,-115.0959899145,36.2652865158994,229,0.0024507278477589,0.828677140844822,0,1,,"5748 Keystone Crest St, North Las Vegas, NV 89081, USA"
1278,-105.042233077687,40.5384883964452,17,7.3070129147789e-05,0.0006589378041794,0,1,,"2000 E Horsetooth Rd, Fort Collins, CO 80525, USA"
1279,-115.186100880114,36.2662733204488,189,0.0012790389470459,0.956513085955474,0,1,,"5824 Camino Rosa St, North Las Vegas, NV 89031, USA"
1280,-94.5879208216307,39.0663644893888,23,0.0004895439779819,0.0201824644783065,0,1,,"3339 Wyandotte St, Kansas City, MO 64111, USA"
1281,-115.200333942701,36.2612004950961,18,0.0001167102582841,0.0448107572151739,0,1,,"4350 Ivory Jade Ave, North Las Vegas, NV 89031, USA"
1282,-115.153917135043,36.2655825254485,94,0.000519418158351,0.433735782889722,0,1,,"5805 Willowcreek Rd, North Las Vegas, NV 89031, USA"
1283,-106.088210964146,35.5722614984893,77,0.0006912350633591,0.0030049686362259,0,0,,"67 E Frontage Rd, Santa Fe, NM 87508, USA"
1284,-97.7152574334571,30.2031847904141,58,0.0053030216849669,0.0205652624500394,0,1,,"6411 Burleson Rd #2, Austin, TX 78744, USA"
1285,-97.7133041034777,30.212900173044,20,0.0011470240936237,0.01813919170288,0,1,,"6200 E Ben White Blvd, Austin, TX 78741, USA"
1286,-97.6776172489565,30.3404610165523,5,0.000746331616288,0.0009795645167063,0,1,,"8508 Cross Park Dr, Austin, TX 78754, USA"
1287,-97.6692023547373,30.3312275574696,28,0.0018333868281384,0.0042932847919007,0,1,,"8206 Cross Park Dr, Austin, TX 78754, USA"
1288,-97.6823715513343,30.3520437512921,10,0.0005792376913027,0.0132475000463221,0,1,,"Gustavo ""Gus"" L. Garcia District Park, 1201 E Rundberg Ln, Austin, TX 78753, USA"
1289,-97.8369806515502,30.3058410470626,83,0.0009777898223814,0.566191852579321,0,0,,"2 Rob Roy Rd, Austin, TX 78746, USA"
1290,-94.4431003027509,38.9733685155659,14,0.0004181634791363,0.0152807780148834,0,1,,"11950 E State Rte 350, Raytown, MO 64138, USA"
1291,-97.8631555554434,30.2253832691996,172,0.000825101467992,1.32057059254728,0,1,,"5806 Charles Schreiner Trl, Austin, TX 78749, USA"
1292,-97.8226431354257,30.4593341907371,21,0.0013217338333502,0.0046433340294957,0,1,,"11918 Ranch Rd 620 N, Austin, TX 78750, USA"
1293,-97.615971730134,30.3055098394933,23,0.0020821977948844,0.006759576175332,0,0,,"8031 1/2 Decker Ln, Austin, TX 78724, USA"
1294,-97.8114660378019,30.296254069726,98,0.0008080053031448,2.69570828248644,0,1,,"940 Live Oak Cir, West Lake Hills, TX 78746, USA"
1295,-97.800541438341,30.3947663973936,12,8.52483339291066e-05,0.0035495026405528,0,0,,"8209 Gutherie Dr, Austin, TX 78750, USA"
1296,-97.768787832695,30.1886864625067,27,0.0008847749490775,0.0025791694090291,0,1,,"6607 S I-35 Frontage Rd, Austin, TX 78744, USA"
1297,-97.8531824364138,30.1773598211841,196,0.0009310589964768,2.8688816195116,0,1,,"10407 Brodie Springs Trail, Austin, TX 78748, USA"
1298,-97.6693111926363,30.2605392543713,138,0.0007688638054565,0.183368556059837,0,0,,"2612 Highland Haven Dr, Austin, TX 78725, USA"
1299,-97.9061870027624,30.3632057072101,1300,0.0051614705046584,19.5129320371124,0,1,,"12628 Capella Trail, Austin, TX 78732, USA"
1300,-97.7570297989051,30.5154603803276,178,0.0005414316932077,1.73613116071175,0,1,,"605 Cheyenne Ln, Cedar Park, TX 78613, USA"
1301,-97.6443684176398,30.4149997351634,192,0.0006951772228478,0.358028067738056,0,1,,"14006 Madrigal Ln, Pflugerville, TX 78660, USA"
1302,-97.8925143184769,30.240653714477,37,0.000203053424118,0.468738038909003,0,1,,"8207 Red Willow Dr, Austin, TX 78736, USA"
1303,-97.7643444688344,30.3351907606701,412,0.0025369489584673,10.5007686745975,0,1,,"5005 Beverly Skyline, Austin, TX 78731, USA"
1304,-97.6444704843812,30.2872757088763,26,0.0002186271186983,0.109827395471573,0,1,,"5633 Toscana Ave, Austin, TX 78724, USA"
1305,-97.7805169099627,30.3688043448513,257,0.0014348518745717,6.40306179525518,0,1,,"7008 Valburn Dr, Austin, TX 78731, USA"
1306,-97.786577687755,30.3261493260036,17,9.47518007224426e-05,0.0052841655762367,0,1,,"3608 Woodcutters Way, Austin, TX 78746, USA"
1307,-97.8386322855951,30.2805340365329,61,0.0003634982804772,0.949745798737044,0,1,,"1807 Big Canyon Dr, Austin, TX 78746, USA"
1308,-105.957573728874,35.6769504694219,15,8.32081474838778e-05,0.000142585143458,0,1,,"1060 Cerrillos Rd, Santa Fe, NM 87505, USA"
1309,-97.8677012702591,30.308682037266,336,0.0023825026023099,8.79446022246398,0,0,,"802 Crystal Creek Dr, Austin, TX 78746, USA"
1310,-97.728352379347,30.2708466492616,20,4.0016926242155e-05,0.0029356449817419,0,1,,"1176 Waller St, Austin, TX 78702, USA"
1311,-97.7329147815249,30.1968044904727,83,0.0003150191754702,0.297499727304168,0,1,,"4712 Cottonwood St, Austin, TX 78744, USA"
1312,-97.8795238178815,30.2042560828232,68,0.00017096625453,0.132168721509874,0,1,,"9308 Escarpment Blvd, Austin, TX 78749, USA"
1313,-97.7594828968741,30.2803509503959,27,0.0002213561520127,0.372676349287272,0,1,,"1603 W 12th St, Austin, TX 78703, USA"
1314,-105.929403541325,35.5993845619493,14,9.52047774959356e-05,0.0005439237189255,0,0,,"133 Seton Village Rd, Santa Fe, NM 87507, USA"
1315,-97.7839996331695,30.2489615308277,87,0.0002987194127758,0.0853330242778659,0,1,,"2614 Oak Haven Dr, Austin, TX 78704, USA"
1316,-97.7434731968714,30.1525306904044,198,0.0017776688889407,0.569177814999815,0,1,,"8708 Wiley Way, Austin, TX 78747, USA"
1317,-97.9314938486927,30.2861159787229,77,0.0006505642386217,0.633650909003258,0,0,,"11515 Warbler Ledge, Austin, TX 78738, USA"
1318,-97.6399633367242,30.1588691698536,132,0.0005071835559251,0.507545728900884,0,0,,"12013 Stoney Meadow Dr, Del Valle, TX 78617, USA"
1319,-94.4283148308536,38.9473327384117,39,0.0002739192546112,0.0083856046055611,0,0,,"13311 E 95th Terrace, Kansas City, MO 64138, USA"
1320,-97.8445993392858,30.3998141566002,20,0.0003212294598172,0.0092186055259704,0,1,,"7036 1/2 River Pl Blvd, Austin, TX 78726, USA"
1321,-97.6954845478751,30.1764678701478,125,0.0011419824923811,0.149727984097958,0,0,,"8108 Annalise Dr, Austin, TX 78744, USA"
1322,-97.7909371483833,30.1604235994006,189,0.005927728878674,3.70205567315483,0,1,,"9600 S I-35 Frontage Rd Ste. B-500, Austin, TX 78748, USA"
1323,-97.6184465871133,30.3917634439983,83,0.0003550521641402,0.117854152043372,0,0,,"3300 Cantarra Dr, Pflugerville, TX 78660, USA"
1324,-97.8388500262774,30.2544680743924,69,0.0002556710117666,0.438618672035798,0,1,,"3950 Travis Country Cir, Austin, TX 78735, USA"
1325,-97.8236275278082,30.447136392214,5,5.19651039778255e-05,0.0056154950415459,0,0,,"11504 Turtle Ln, Austin, TX 78726, USA"
1326,-97.6186259071874,30.3514768965128,371,0.0016218110750514,1.69361017727245,0,0,,"11316 Farmhaven Rd, Austin, TX 78754, USA"
1327,-97.6770468725177,30.4106816233943,88,0.0005794956440593,0.0132456207506522,0,1,,"12701 1/2 N Lamar Blvd, Austin, TX 78753, USA"
1328,-97.7766341846333,30.4055744217912,142,0.0003539455885591,0.107474777680576,0,1,,"9620 Rainlilly Ln, Austin, TX 78759, USA"
1329,-97.7452377943974,30.3755879172767,59,0.0002295785335074,0.0192043848214485,0,1,,"8433 1/2 Etienne Cove, Austin, TX 78759, USA"
1330,-105.032682169379,39.7477652756734,11,2.43102787295356e-05,4.35015945606865e-05,0,1,,"3463 W 20th Ave, Denver, CO 80211, USA"
1331,-97.7791406700736,30.5135137707317,40,0.0001141154941245,0.0116968031492308,0,1,,"713 Kodiak Trail, Cedar Park, TX 78613, USA"
1332,-97.7567527564957,30.1723847794269,57,0.0007473514619488,0.551159857504904,0,1,,"4808 Savorey Ln, Austin, TX 78744, USA"
1333,-104.771099282178,39.7275516157819,85,0.0064109702824013,0.0214272631224394,0,0,,"790 Tower Rd, Aurora, CO 80011, USA"
1334,-94.3607537183474,38.9829833130482,11,0.0001525613182131,0.0002433364722281,0,1,,"750 NE Woods Chapel Rd, Lee's Summit, MO 64064, USA"
1335,-105.209848240399,40.0761100732978,15,0.0260699801606685,0.0752475165703297,0,0,1.86889350809977,"5605 63rd St, Boulder, CO 80301, USA"
1336,-97.6473229882595,30.3372991091694,62,0.0002452694200638,0.0658130641322136,0,1,,"4710 Fort Moultrie Ln, Austin, TX 78754, USA"
1337,-94.4399610239921,38.9995511397899,10,2.64578080018982e-05,6.04365413638297e-05,0,1,,"6708 Proctor Ave, Kansas City, MO 64133, USA"
1338,-97.797503210384,30.1793900730075,49,0.0001940694957169,0.79269777846083,0,1,,"611 Great Britain Blvd, Austin, TX 78748, USA"
1339,-103.302513757784,32.6822180614232,7,0.306078368029118,0.423839204258919,0,0,14.8872950011497,"MMJW+VX Monument, NM, USA"
1340,-97.7841612193168,30.2781489203404,150,0.0011643537773845,1.57905898420989,0,1,,"2 Rock Way Cove, Rollingwood, TX 78746, USA"
1341,-114.779015623428,32.5001129539912,63,0.007574732304532,0.41987009959054,0,1,,"G62C+29 San Luis, AZ, USA"
1342,-97.7023044427725,30.2304402965839,110,0.0006644007306019,2.94073809342077,0,1,,"6113 Marigold Terrace, Austin, TX 78741, USA"
1343,-94.5919364526458,38.8818836016061,42,0.0008633699909651,0.0733731150831357,0,1,,"321 E 135th St, Kansas City, MO 64145, USA"
1344,-114.693181213903,32.4592431114731,22,0.0020176686297208,0.0041539319171998,0,0,,"F854+MP San Luis, AZ, USA"
1345,-118.308858909582,33.850823914703,187,0.0157445435798153,0.105516939372122,0,1,,"20000 S Western Ave, Los Angeles, CA 90501, USA"
1346,-118.295584462195,33.8489164996158,164,0.0121748108192421,0.0374662925132066,0,1,,"1000 Francisco St, Torrance, CA 90502, USA"
1347,-97.8993609087081,30.3138513093554,377,0.0010911402553859,0.456955186381924,0,1,,"1613 Milagro Dr, Austin, TX 78733, USA"
1348,-97.8220337820283,30.3751268629877,31,9.87417941824533e-05,0.0890932312622045,0,1,,"6002 Lost Trail Cove, Austin, TX 78730, USA"
1349,-115.860156415468,32.7916653821155,7,0.0612472788690543,0.179735348211229,0,0,3.83806314626012,"Q4RQ+MW Plaster City, CA, USA"
1350,-115.708651800074,32.7447453694883,8,0.567529569597357,0.991723614921913,0,0,25.0461547915456,"P7VR+VG Seeley, CA, USA"
1351,-115.54510963775,32.8034246678716,12,0.46087077404657,0.657926564869404,0,1,,"649 N 3rd St, El Centro, CA 92243, USA"
1352,-97.7961320950546,30.206908228994,60,9.60542236329056e-05,0.0022108125758385,0,1,,"6211 Harwin Ln, Austin, TX 78745, USA"
1353,-114.706817532895,32.7247719655413,6,0.0012982590286284,0.0017864679040461,0,0,,"7301 S Calle Agua Salada, Yuma, AZ 85364, USA"
1354,-97.7958106336741,30.4468952175255,26,0.0003046111759152,0.667314466937065,0,1,,"9807 Anderson Mill Rd, Austin, TX 78750, USA"
1355,-97.7640712399171,30.4503799592624,24,9.54318053564057e-05,0.0062323509992081,0,1,,"13018 Tantivy Dr, Austin, TX 78729, USA"
1356,-97.7427321145461,30.1615068558014,10,6.65493353074416e-05,0.0042079998535756,0,1,,"6417 Marble Creek Loop, Austin, TX 78747, USA"
1357,-97.778769425756,30.4694104283578,6,2.64116372317076e-05,3.7833620029036e-05,0,1,,"9703 Quilberry Dr, Austin, TX 78729, USA"
1358,-97.8008828507174,30.4229662174659,8,6.74942182581872e-05,0.0023616197032332,0,1,,"9202 Mystic Oaks Trail, Austin, TX 78750, USA"
1359,-97.6352240956272,30.4233198863534,21,0.0001012884852429,0.15049106959939,0,1,,"825 Sweet Leaf Ln, Pflugerville, TX 78660, USA"
1360,-97.8656805042488,30.333788909708,6,4.80381867140532e-05,0.0001349927134532,0,1,,"1101 Canyon Edge Dr, Austin, TX 78733, USA"
1361,-97.7555984125279,30.383132320801,11,9.8676674330607e-05,0.0023582648267746,0,1,,"4314 Hyridge Dr, Austin, TX 78759, USA"
1362,-106.463343273259,35.3840978968687,51,0.0001773620822839,0.0018830418440774,0,0,,"2413 Frontage Rd, Algodones, NM 87001, USA"
1363,-94.5803879262502,39.0943041758535,66,0.0015017251966084,0.444585266664701,0,1,,"1600 McGee St, Kansas City, MO 64108, USA"
1364,-94.5758365963053,39.101934004969,53,0.0007697534081604,0.0227758891447782,0,1,,"1000 Holmes St, Kansas City, MO 64106, USA"
1365,-97.6783561199009,30.4445398219456,273,0.0010410210505892,2.48847875953788,0,1,,"2118 Cervin Blvd, Austin, TX 78728, USA"
1366,-97.91131603592,30.1947511797207,314,0.0003128161449383,0.777577249530047,0,1,,"11217 Bastogne Loop, Austin, TX 78739, USA"
1367,-97.7159055976175,30.2731456395518,6,1.55988680012524e-05,1.87889992007986e-05,0,1,,"2211 New York Ave, Austin, TX 78702, USA"
1368,-97.8425028429391,30.1496507490905,5,5.70419909837656e-05,0.0037159458014145,0,1,,"11904 Johnny Weismuller Ln, Austin, TX 78748, USA"
1369,-117.998497970101,35.2647493186465,5321,0.391218429420859,1.13789542257448,0,0,18.3069769524674,"7272+VJ Rancho Seco, CA, USA"
1370,-97.927992892083,30.3693363592458,5,8.3719299569726e-05,9.70555813014507e-05,0,1,,"14300 Debba Dr, Austin, TX 78734, USA"
1371,-97.7860359402178,30.4635258463783,76,0.0002813513285056,0.0742511268812539,0,1,,"13501 Hymeadow Cir, Austin, TX 78729, USA"
1372,-97.6788095735584,30.3135482097866,11,8.94214157247916e-05,0.0044744604765637,0,1,,"6412 Auburn Dr, Austin, TX 78723, USA"
1373,-97.9230896009397,30.1861915777118,34,0.0001049502076837,0.0057204616935253,0,1,,"12113 Bryony Dr, Austin, TX 78739, USA"
1374,-97.64223972356,30.3585379513913,26,0.0001113952258268,0.0469245673417209,0,1,,"11113 Silo Valley Dr, Austin, TX 78754, USA"
1375,-97.674457630955,30.366719568791,27,0.0001229081829818,0.0737816633644542,0,1,,"1105 Hollybluff St, Austin, TX 78753, USA"
1376,-97.764421310031,30.3044391375754,61,0.00040575357087,0.0238243761724383,0,1,,"2727 Exposition Blvd, Austin, TX 78703, USA"
1377,-117.020490464986,32.9630879840126,5,0.000103636555175,0.005358251303967,0,1,,"13627 Sunset View Rd, Poway, CA 92064, USA"
1378,-117.11424101467,32.9083330799085,4,0.0012785002351105,0.0016718202980756,0,1,,"10410 Falcon Way, San Diego, CA 92131, USA"
1379,-97.6213765073307,30.1710226985449,294,0.0011572016722735,1.76285420110144,0,1,,"5525 Ross Rd, Del Valle, TX 78617, USA"
1380,-97.7044316353918,30.272902669666,6,2.76804378661327e-05,4.79891422986984e-05,0,1,,"1165 Ridgeway Dr, Austin, TX 78702, USA"
1381,-97.8228616299071,30.1273479094395,8,8.79567379504442e-05,0.0088491541757769,0,1,,"301 Arroyo Vista Dr, Manchaca, TX 78652, USA"
1382,-97.9280397671591,30.3078903961901,246,0.0037334419670099,2.36072496466635,0,0,,"3601 1/2 Tennison Hill Dr, Bee Cave, TX 78738, USA"
1383,-97.8060193376744,30.3277160152864,15,4.78748411564156e-05,0.0001397075565066,0,1,,"3102 Lookout Ln, Austin, TX 78746, USA"
1384,-97.627840932292,30.2772893378953,160,0.0008450697191741,0.403808071666866,0,1,,"9201 Southwick Dr, Austin, TX 78724, USA"
1385,-111.981936622549,33.6384713722881,29,0.0042007021244937,0.0072188197583109,0,1,,"4617 E Bell Rd, Phoenix, AZ 85032, USA"
1386,-117.20702982421,33.7304991900276,6,0.0002157940292656,0.0003270055035676,0,1,,"26815 Murrieta Rd, Menifee, CA 92585, USA"
1387,-111.944090315119,33.5898495654325,14,0.0031326151403188,0.0229736139545441,0,1,,"11402 N 64th St, Scottsdale, AZ 85254, USA"
1388,-97.7676952967283,30.1400234304933,121,0.0004765597159911,0.400621205725453,0,1,,"5804 Silver Screen Dr, Austin, TX 78747, USA"
1389,-97.7916615018706,30.5005661825911,9,2.9937147339806e-05,4.44883461240679e-05,0,1,,"14901 Staked Plains Loop, Austin, TX 78717, USA"
1390,-105.094640376191,40.5214597709546,6,2.62528101476491e-05,3.18383741319412e-05,0,1,,"4616 S Shields St, Fort Collins, CO 80526, USA"
1391,-113.091913861997,37.6788469302934,5,5.62762684645131e-05,7.33198953643441e-05,0,1,,"85 N Silverspur Dr, Cedar City, UT 84720, USA"
1392,-97.789622016509,30.3143311959354,11,0.0001399086326211,0.0031289801086783,0,1,,"2505 Camino Alto Rd, Austin, TX 78746, USA"
1393,-97.7064560898587,30.4324617321873,26,0.0001098272649236,0.0097508344867825,0,1,,"3707 Hidden Estates Dr, Austin, TX 78727, USA"
1394,-97.8506345230619,30.376333894349,181,0.0005866177629855,1.04891420437694,0,1,,"5208 Anaconda Ln, Austin, TX 78730, USA"
1395,-111.96005011679,33.5657216640808,11,0.002161966175884,0.0048342990227008,0,1,,"8801 N 56th St, Paradise Valley, AZ 85253, USA"
1396,-111.967898131436,33.7633285211944,8,0.0015177228908389,0.0024083521511135,0,1,,"30606 N 52nd Pl, Cave Creek, AZ 85331, USA"
1397,-97.8804258924616,30.2795968418365,12,6.01152757462114e-05,0.0003127988816808,0,0,,"8907 Mission Creek Cove, Austin, TX 78735, USA"
1398,-97.5821316236021,30.2384337199073,81,0.0002930818611388,0.326328846563816,0,1,,"608 Red Tails Dr, Austin, TX 78725, USA"
1399,-112.14108453154,33.3996808104964,24,0.0025584765191376,0.0219659372865542,0,0,,"3851 W Roeser Rd, Phoenix, AZ 85041, USA"
1400,-97.7892788023769,30.427630576894,6,2.30943926563486e-05,3.01138661205769e-05,0,1,,"10815 Callanish Park Dr, Austin, TX 78750, USA"
1401,-97.8193006291492,30.171925251185,34,9.38603436267003e-05,0.0126959726222334,0,1,,"9901 Wading Pool Path, Austin, TX 78748, USA"
1402,-114.231688792849,34.0152371875096,44,0.0007775187421292,0.0014872326933821,0,0,,"21943 Hillside Dr, Parker, AZ 85344, USA"
1403,-97.8576574951254,30.2031985320895,5,5.94398684520274e-05,0.0047008738614153,0,1,,"8716 Puckett Ct, Austin, TX 78749, USA"
1404,-97.6601084505627,30.2914378191072,13,2.81223126868717e-05,3.63865255154669e-05,0,1,,"6012 Garden View Dr, Austin, TX 78724, USA"
1405,-97.8151158412589,30.2156257797842,16,0.0001245692563261,0.0181411144573148,0,1,,"6205 London Dr, Austin, TX 78745, USA"
1406,-97.6878445597931,30.3679718047518,8,2.31432514097542e-05,3.44591295870487e-05,0,1,,"10101 Annie Oakley Trail, Austin, TX 78753, USA"
1407,-97.7153627732723,30.1921980232421,26,0.0010636952149551,0.0013466845182087,0,0,,"4200 Smith School Rd, Austin, TX 78744, USA"
1408,-97.7214786994664,30.1824035975665,6,0.0002225154231153,0.0114836106064208,0,0,,"McKinney Falls State Park, 5808 McKinney Falls Pkwy, Austin, TX 78744, USA"
1409,-117.958080000244,35.24594967776,18,0.868682474413782,1.05747664486852,0,0,35.8508060390634,"62WR+9Q California City, CA, USA"
1410,-97.8331073727828,30.3271417081652,47,0.0001263466295092,0.0004324561835974,0,0,,"2000 Manana St, Austin, TX 78730, USA"
1411,-97.6697683495988,30.290757656067,27,0.0001322505738548,0.0079011098880739,0,1,,"5224 Tower Trail, Austin, TX 78723, USA"
1412,-97.7730751685431,30.4590305194073,20,6.87458424228243e-05,0.0019429075173426,0,1,,"8909 Bancroft Trail, Austin, TX 78729, USA"
1413,-97.8886718709967,30.4165473653492,47,0.0002689646197347,0.0954109622357795,0,0,,"6734 Mountain Trail, Austin, TX 78732, USA"
1414,-119.241630398797,34.4418217148357,11,0.0002595316648365,0.0567812083962858,0,1,,"541 Buckboard Ln, Ojai, CA 93023, USA"
1415,-119.19304676986,34.468519376466,10,0.0001206446341788,0.0317585451387167,0,0,,"2149 McNell Rd, Ojai, CA 93023, USA"
1416,-97.7886003290057,30.4160534731851,16,5.77015288937837e-05,0.0001028169307956,0,1,,"10003 Kabar Trail, Austin, TX 78759, USA"
1417,-107.249580112028,33.1534892448653,21,0.0074163138927817,0.0148403351438642,0,0,,"2001 H.R. Ashbaugh Dr, Truth or Consequences, NM 87901, USA"
1418,-111.997320495125,33.2929681224735,52,0.0015564720318811,0.0645677057173103,0,1,,"17038-17078 S 40th St, Phoenix, AZ 85048, USA"
1419,-97.7253903425947,30.4888925606396,18,9.20484294751659e-05,0.0048319069322058,0,1,,"100 Azimuth Dr, Austin, TX 78717, USA"
1420,-97.887077901904,30.3907197150044,54,0.0002628260899522,0.0468760282920599,0,0,,"5001 Ranch Rd 620 N, Austin, TX 78732, USA"
1421,-97.6079270729542,30.3620606631976,8,3.85563127100468e-05,7.81583446636796e-05,0,0,,"6505 Boyce Ln, Austin, TX 78754, USA"
1422,-118.209460253602,34.1831148566966,22,0.0002169875214109,0.0148154328410625,0,1,,"2146 Camino San Rafael, Glendale, CA 91206, USA"
1423,-97.562519891386,30.3386890352294,14,3.09160906296456e-05,5.20992983272299e-05,0,0,,"11310 Brenham St, Manor, TX 78653, USA"
1424,-97.6985399339822,30.2182977519353,12,3.08797222981229e-05,6.64893847592175e-05,0,1,,"2409 Montague St, Austin, TX 78741, USA"
1425,-97.6332142457361,30.3290235403752,42,0.0010719588595263,0.0160779224786758,0,0,,"9475 US-290, Austin, TX 78724, USA"
1426,-97.7783354695625,30.1158276311812,10,0.0001015659942496,0.0001375722940266,0,0,,"12101 Bradshaw Rd, Austin, TX 78747, USA"
1427,-112.138812938372,33.5342861209861,4,1.2364342792891e-05,1.64269642168656e-05,0,1,,"3702 W Krall St, Phoenix, AZ 85019, USA"
1428,-97.7982263811016,30.1296454223824,15,0.0001706414540153,0.0002699358276128,0,1,,"11819 S I-35 Frontage Rd, Austin, TX 78747, USA"
1429,-97.8743125493381,30.4124425441442,31,0.0001389952577639,0.0139286902168877,0,0,,"13244 Villa Montana Way, Austin, TX 78732, USA"
1430,-97.8487136096438,30.3900926467972,11,4.66369040433783e-05,7.4973916484043e-05,0,1,,"6322 River Pl Blvd, Austin, TX 78730, USA"
1431,-119.270769914897,34.4389184700323,10,4.35404727989808e-05,0.0009385072791744,0,0,,"10 Taormina Ln, Ojai, CA 93023, USA"
1432,-97.7607103807757,30.4393163207551,8,0.0001889918041015,0.0002686422825884,0,1,,"12466 Los Indios Trail #200, Austin, TX 78729, USA"
1433,-97.8485693320721,30.4585935526445,16,3.25207579918206e-05,7.46713345786557e-05,0,1,,"2711 Azzuro Way, Cedar Park, TX 78613, USA"
1434,-97.7416934681582,30.4871757064282,20,6.31035637883469e-05,0.006702117960751,0,1,,"8210 Montoya Cir, Austin, TX 78717, USA"
1435,-97.758333660819,30.4598063975664,30,9.20284188289661e-05,0.0378657315024286,0,1,,"13517 Dulles Ave, Austin, TX 78729, USA"
1436,-97.6469895933856,30.3509950560124,9,0.0001274712418094,0.0001397547775693,0,0,,"10463 Sprinkle Rd, Austin, TX 78754, USA"
1437,-97.7420248666854,30.2363621984166,14,2.52608643709682e-05,6.12684662370011e-05,0,1,,"2128 Sage Creek Loop, Austin, TX 78704, USA"
1438,-97.8358110926001,30.1615771893487,14,5.19688327671029e-05,9.99847384393215e-05,0,1,,"10817 Gerald Allen Loop, Austin, TX 78748, USA"
1439,-97.6137399143036,30.2106083125872,10,0.0001810033937208,0.0002528126675616,0,0,,"1201 1/2 Fallwell Ln, Del Valle, TX 78617, USA"
1440,-97.6454862265933,30.1992634046207,29,0.0026858571702949,0.0384774998419285,0,1,,"3709 1/2 Bill Price Rd, Del Valle, TX 78617, USA"
1441,-97.8954605402792,30.2339755309817,16,6.2035676007159e-05,0.0014483179240897,0,1,,"8109 Landsman Dr, Austin, TX 78736, USA"
1442,-112.987670958131,38.4924284234067,10,0.772712546843652,0.905744995864473,0,0,32.4835036784388,"F2R6+XW Milford, UT, USA"
1443,-112.060087557533,33.3190545639796,11,3.40400669458031e-05,7.54475532843207e-05,0,1,,"14015 S 10th St, Phoenix, AZ 85048, USA"
1444,-118.226629919565,34.1640663302572,9,0.001032423946686,0.001794171210207,0,1,,"1700 E Mountain St, Glendale, CA 91207, USA"
1445,-97.8408849636961,30.2639080915866,8,6.93297128919512e-05,0.0034807600333392,0,1,,"3804 Agape Ln, Austin, TX 78735, USA"
1446,-118.123691911421,34.6906601191397,42,0.0019354337179804,0.0233409599104673,0,1,,"361 E Pondera St, Lancaster, CA 93535, USA"
1447,-97.5778066338328,30.2560872572778,12,3.08998581222258e-05,6.08257608264685e-05,0,0,,"15205 Sabal Palm Rd, Austin, TX 78724, USA"
1448,-97.7992077047828,30.1988029033664,68,0.0007216084022494,0.984771276450187,0,1,,"6904 Windrift Way, Austin, TX 78745, USA"
1449,-97.5930709994615,30.2318651263474,31,0.0001099726576283,0.0048934665818139,0,1,,"3211 Barksdale Dr, Austin, TX 78725, USA"
1450,-97.6794557242,30.2973777139613,6,3.03565939236432e-05,5.68349258601665e-05,0,1,,"5309 Halmark Dr, Austin, TX 78723, USA"
1451,-97.8172203824346,30.490809705657,55,0.000212166420188,0.0600434791229144,0,1,,"301 Glen Hollow St, Cedar Park, TX 78613, USA"
1452,-97.8674615143117,30.2119298239982,10,2.92271550716832e-05,4.21727805709816e-05,0,1,,"8408 Forest Heights Ln, Austin, TX 78749, USA"
