,Longitude,Latitude,number of cities,total population,min distance,max distance,name of the nearest city,"coordinates of the nearest city (lat,lng)",distance list,population list,cities name,cities locations,total   population
538,-120.9770922910388,35.84232235808795,1.0,142230.0,143.88639999999998,143.88639999999998,Santa Maria,"(34.9333, -120.4431)",[143.88639999999998],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
539,-120.02789978190472,36.937352765419455,2.0,802330.0,6.9763,32.5636,Madera,"(36.963, -120.0778)","[6.9763, 32.5636]","[82772, 719558]","['Madera', 'Fresno']","[(36.963, -120.0778), (36.783, -119.7939)]",
540,-121.79684945801822,39.16652180891573,1.0,129536.0,17.436,17.436,Yuba City,"(39.1357, -121.6383)",[17.436],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
541,-121.27910808939964,38.03238317275096,1.0,406822.0,10.1558,10.1558,Stockton,"(37.9765, -121.3109)",[10.1558],[406822],['Stockton'],"[(37.9765, -121.3109)]",
542,-116.1232669602395,36.018309387837654,1.0,361831.0,563.0885,563.0885,Indio,"(33.7346, -116.2346)",[563.0885],[361831],['Indio'],"[(33.7346, -116.2346)]",
543,-120.52406859349752,35.06015778142259,1.0,142230.0,21.1403,21.1403,Santa Maria,"(34.9333, -120.4431)",[21.1403],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
544,-122.44402616879144,40.47664747483021,1.0,121498.0,17.837,17.837,Redding,"(40.5698, -122.365)",[17.837],[121498],['Redding'],"[(40.5698, -122.365)]",
545,-118.15108732066231,34.18022263267406,1.0,138771.0,3.3598000000000003,3.3598000000000003,Pasadena,"(34.1597, -118.139)",[3.3598000000000003],[138771],['Pasadena'],"[(34.1597, -118.139)]",
546,-117.26661248260557,35.68588944275488,1.0,389060.0,169.05870000000002,169.05870000000002,Victorville,"(34.5277, -117.3536)",[169.05870000000002],[389060],['Victorville'],"[(34.5277, -117.3536)]",
547,-121.21439041832232,36.48760813383687,1.0,199290.0,61.5847,61.5847,Salinas,"(36.6883, -121.6317)",[61.5847],[199290],['Salinas'],"[(36.6883, -121.6317)]",
548,-115.00149399489923,32.92875931000948,1.0,110434.0,77.6492,77.6492,El Centro,"(32.7865, -115.5595)",[77.6492],[110434],['El Centro'],"[(32.7865, -115.5595)]",
549,-119.8553193256985,36.35072933292044,2.0,815017.0,27.5899,53.773300000000006,Hanford,"(36.3274, -119.6549)","[27.5899, 53.773300000000006]","[95459, 719558]","['Hanford', 'Fresno']","[(36.3274, -119.6549), (36.783, -119.7939)]",
550,-118.19423243471388,34.923278980506154,1.0,381732.0,29.9466,29.9466,Lancaster,"(34.6935, -118.1753)",[29.9466],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
551,-114.95834888084768,33.80869445875801,1.0,361831.0,196.4771,196.4771,Indio,"(33.7346, -116.2346)",[196.4771],[361831],['Indio'],"[(33.7346, -116.2346)]",
552,-116.70572599993542,35.06015778142259,1.0,389060.0,106.7296,106.7296,Victorville,"(34.5277, -117.3536)",[106.7296],[389060],['Victorville'],"[(34.5277, -117.3536)]",
553,-120.52406859349752,35.803214129254684,1.0,142230.0,127.5385,127.5385,Santa Maria,"(34.9333, -120.4431)",[127.5385],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
554,-115.1956470081312,33.82824857317465,1.0,361831.0,104.1228,104.1228,Indio,"(33.7346, -116.2346)",[104.1228],[361831],['Indio'],"[(33.7346, -116.2346)]",
555,-116.96459668424473,36.70270339241985,1.0,389060.0,305.45570000000004,305.45570000000004,Victorville,"(34.5277, -117.3536)",[305.45570000000004],[389060],['Victorville'],"[(34.5277, -117.3536)]",
556,-116.31741997347147,33.82824857317465,1.0,361831.0,17.2145,17.2145,Indio,"(33.7346, -116.2346)",[17.2145],[361831],['Indio'],"[(33.7346, -116.2346)]",
557,-121.08495507616766,37.817287914167984,2.0,482758.0,16.7623,30.2844,Manteca,"(37.7927, -121.2264)","[16.7623, 30.2844]","[99764, 382994]","['Manteca', 'Modesto']","[(37.7927, -121.2264), (37.6375, -121.0028)]",
558,-122.20672804150792,38.403911346667,2.0,188386.0,20.365099999999998,39.582300000000004,Napa,"(38.2975, -122.301)","[20.365099999999998, 39.582300000000004]","[86130, 102256]","['Napa', 'Vacaville']","[(38.2975, -122.301), (38.3587, -121.9673)]",
559,-124.21297584490496,40.61352627574665,1.0,121498.0,265.4019,265.4019,Redding,"(40.5698, -122.365)",[265.4019],[121498],['Redding'],"[(40.5698, -122.365)]",
560,-120.09261745298204,36.683149278003214,2.0,802330.0,35.7637,37.293800000000005,Madera,"(36.963, -120.0778)","[35.7637, 37.293800000000005]","[82772, 719558]","['Madera', 'Fresno']","[(36.963, -120.0778), (36.783, -119.7939)]",
561,-120.24362535216244,36.56582459150341,2.0,802330.0,62.4227,63.9527,Madera,"(36.963, -120.0778)","[62.4227, 63.9527]","[82772, 719558]","['Madera', 'Fresno']","[(36.963, -120.0778), (36.783, -119.7939)]",
562,-117.26661248260557,34.94283309492279,1.0,389060.0,72.3338,72.3338,Victorville,"(34.5277, -117.3536)",[72.3338],[389060],['Victorville'],"[(34.5277, -117.3536)]",
563,-114.78576842464147,33.76958622992475,1.0,361831.0,189.4125,189.4125,Indio,"(33.7346, -116.2346)",[189.4125],[361831],['Indio'],"[(33.7346, -116.2346)]",
564,-114.54847029735797,33.98468148850772,1.0,361831.0,204.7576,204.7576,Indio,"(33.7346, -116.2346)",[204.7576],[361831],['Indio'],"[(33.7346, -116.2346)]",
565,-116.16641207429106,33.69136977225821,1.0,361831.0,9.4506,9.4506,Indio,"(33.7346, -116.2346)",[9.4506],[361831],['Indio'],"[(33.7346, -116.2346)]",
566,-118.4315305619974,35.72499767158815,1.0,590845.0,84.6505,84.6505,Bakersfield,"(35.3529, -119.0359)",[84.6505],[590845],['Bakersfield'],"[(35.3529, -119.0359)]",
567,-116.8998790131674,36.272512875253895,1.0,389060.0,433.9188,433.9188,Victorville,"(34.5277, -117.3536)",[433.9188],[389060],['Victorville'],"[(34.5277, -117.3536)]",
568,-116.7272985569612,32.79188050909305,1.0,106043.0,31.4836,31.4836,El Cajon,"(32.8017, -116.9604)",[31.4836],[106043],['El Cajon'],"[(32.8017, -116.9604)]",
569,-115.56238047756938,33.20251691184236,1.0,110434.0,54.4976,54.4976,El Centro,"(32.7865, -115.5595)",[54.4976],[110434],['El Centro'],"[(32.7865, -115.5595)]",
570,-116.79201622803852,35.68588944275488,1.0,389060.0,360.90979999999996,360.90979999999996,Victorville,"(34.5277, -117.3536)",[360.90979999999996],[389060],['Victorville'],"[(34.5277, -117.3536)]",
571,-116.25270230239416,34.62996726425664,1.0,361831.0,324.7021,324.7021,Indio,"(33.7346, -116.2346)",[324.7021],[361831],['Indio'],"[(33.7346, -116.2346)]",
572,-123.56579913413174,38.990534779166026,1.0,314196.0,123.7037,123.7037,Santa Rosa,"(38.4458, -122.7067)",[123.7037],[314196],['Santa Rosa'],"[(38.4458, -122.7067)]",
573,-120.82608439185836,38.20837020250067,1.0,406822.0,63.1433,63.1433,Stockton,"(37.9765, -121.3109)",[63.1433],[406822],['Stockton'],"[(37.9765, -121.3109)]",
574,-115.2819372362343,34.3171014335905,1.0,361831.0,172.7602,172.7602,Indio,"(33.7346, -116.2346)",[172.7602],[361831],['Indio'],"[(33.7346, -116.2346)]",
575,-122.487171282843,41.55212376774508,1.0,121498.0,131.14870000000002,131.14870000000002,Redding,"(40.5698, -122.365)",[131.14870000000002],[121498],['Redding'],"[(40.5698, -122.365)]",
576,-120.00632722487892,35.25569892558893,1.0,142230.0,154.1678,154.1678,Santa Maria,"(34.9333, -120.4431)",[154.1678],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
577,-121.90471224314707,38.63856071966661,1.0,102256.0,37.8352,37.8352,Vacaville,"(38.3587, -121.9673)",[37.8352],[102256],['Vacaville'],"[(38.3587, -121.9673)]",
578,-121.32225320345118,39.049197122415926,1.0,145687.0,47.684400000000004,47.684400000000004,Roseville,"(38.7703, -121.3196)",[47.684400000000004],[145687],['Roseville'],"[(38.7703, -121.3196)]",
579,-122.20672804150792,40.61352627574665,1.0,121498.0,39.615199999999994,39.615199999999994,Redding,"(40.5698, -122.365)",[39.615199999999994],[121498],['Redding'],"[(40.5698, -122.365)]",
580,-117.76278129419838,34.84506252283962,1.0,381732.0,58.9826,58.9826,Lancaster,"(34.6935, -118.1753)",[58.9826],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
581,-117.41762038178598,35.333915383255466,1.0,389060.0,121.0865,121.0865,Victorville,"(34.5277, -117.3536)",[121.0865],[389060],['Victorville'],"[(34.5277, -117.3536)]",
582,-117.33133015368288,34.61041314984001,1.0,389060.0,16.565900000000003,16.565900000000003,Victorville,"(34.5277, -117.3536)",[16.565900000000003],[389060],['Victorville'],"[(34.5277, -117.3536)]",
583,-118.086369649585,34.53219669217347,1.0,167987.0,10.212399999999999,10.212399999999999,Palmdale,"(34.5944, -118.1057)",[10.212399999999999],[167987],['Palmdale'],"[(34.5944, -118.1057)]",
584,-121.83999457206976,40.39843101716368,1.0,112132.0,114.9196,114.9196,Chico,"(39.7578, -121.8161)",[114.9196],[112132],['Chico'],"[(39.7578, -121.8161)]",
585,-114.91520376679614,33.67181565784158,1.0,361831.0,134.73420000000002,134.73420000000002,Indio,"(33.7346, -116.2346)",[134.73420000000002],[361831],['Indio'],"[(33.7346, -116.2346)]",
586,-122.27144571258526,37.28932682491887,2.0,166314.0,40.9234,47.9062,Redwood City,"(37.5025, -122.2253)","[40.9234, 47.9062]","[83905, 82409]","['Redwood City', 'Mountain View']","[(37.5025, -122.2253), (37.4001, -122.0796)]",
587,-120.02789978190472,36.40939167617034,2.0,178231.0,55.3339,71.2452,Hanford,"(36.3274, -119.6549)","[55.3339, 71.2452]","[95459, 82772]","['Hanford', 'Madera']","[(36.3274, -119.6549), (36.963, -120.0778)]",
588,-122.12043781340483,40.1833357585807,1.0,121498.0,58.0062,58.0062,Redding,"(40.5698, -122.365)",[58.0062],[121498],['Redding'],"[(40.5698, -122.365)]",
589,-121.36539831750272,38.24747843133393,1.0,175510.0,27.0557,27.0557,Elk Grove,"(38.4161, -121.3842)",[27.0557],[175510],['Elk Grove'],"[(38.4161, -121.3842)]",
590,-114.80734098166728,33.945573259674454,1.0,361831.0,200.20229999999998,200.20229999999998,Indio,"(33.7346, -116.2346)",[200.20229999999998],[361831],['Indio'],"[(33.7346, -116.2346)]",
591,-120.286770466214,37.62174677000164,1.0,157617.0,57.0814,57.0814,Merced,"(37.3057, -120.4779)",[57.0814],[157617],['Merced'],"[(37.3057, -120.4779)]",
592,-120.73979416375526,35.37302361208874,1.0,142230.0,72.6392,72.6392,Santa Maria,"(34.9333, -120.4431)",[72.6392],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
593,-116.79201622803852,35.43168595533864,1.0,389060.0,145.63920000000002,145.63920000000002,Victorville,"(34.5277, -117.3536)",[145.63920000000002],[389060],['Victorville'],"[(34.5277, -117.3536)]",
594,-116.01540417511065,33.30028748392553,1.0,361831.0,59.8801,59.8801,Indio,"(33.7346, -116.2346)",[59.8801],[361831],['Indio'],"[(33.7346, -116.2346)]",
595,-117.30975759665712,33.632707429008306,1.0,509526.0,19.5059,19.5059,Murrieta,"(33.5719, -117.1909)",[19.5059],[509526],['Murrieta'],"[(33.5719, -117.1909)]",
596,-116.6410083288581,32.69410993700988,1.0,106043.0,41.5136,41.5136,El Cajon,"(32.8017, -116.9604)",[41.5136],[106043],['El Cajon'],"[(32.8017, -116.9604)]",
597,-117.35290271070866,34.06289794617425,1.0,103799.0,9.4644,9.4644,Rialto,"(34.1175, -117.3892)",[9.4644],[103799],['Rialto'],"[(34.1175, -117.3892)]",
598,-117.41762038178598,35.31436126883883,1.0,389060.0,105.3299,105.3299,Victorville,"(34.5277, -117.3536)",[105.3299],[389060],['Victorville'],"[(34.5277, -117.3536)]",
599,-115.5408079205436,33.92601914525782,1.0,361831.0,109.6404,109.6404,Indio,"(33.7346, -116.2346)",[109.6404],[361831],['Indio'],"[(33.7346, -116.2346)]",
600,-116.83516134209007,33.76958622992475,1.0,191170.0,20.2518,20.2518,Hemet,"(33.7341, -116.9969)",[20.2518],[191170],['Hemet'],"[(33.7341, -116.9969)]",
601,-115.6270981486467,33.163408683009095,1.0,110434.0,50.0102,50.0102,El Centro,"(32.7865, -115.5595)",[50.0102],[110434],['El Centro'],"[(32.7865, -115.5595)]",
602,-116.3821376445488,36.3311752185038,1.0,361831.0,569.021,569.021,Indio,"(33.7346, -116.2346)",[569.021],[361831],['Indio'],"[(33.7346, -116.2346)]",
603,-115.17407445110544,33.00697576767602,1.0,110434.0,59.011900000000004,59.011900000000004,El Centro,"(32.7865, -115.5595)",[59.011900000000004],[110434],['El Centro'],"[(32.7865, -115.5595)]",
604,-120.9770922910388,36.99601510866936,1.0,114461.0,84.9867,84.9867,Gilroy,"(37.0046, -121.5854)",[84.9867],[114461],['Gilroy'],"[(37.0046, -121.5854)]",
605,-117.35290271070866,36.370283447337066,1.0,389060.0,240.8502,240.8502,Victorville,"(34.5277, -117.3536)",[240.8502],[389060],['Victorville'],"[(34.5277, -117.3536)]",
606,-117.76278129419838,34.08245206059089,1.0,151592.0,3.4937,3.4937,Pomona,"(34.0585, -117.7626)",[3.4937],[151592],['Pomona'],"[(34.0585, -117.7626)]",
607,-121.818422015044,37.2502185960856,1.0,1729879.0,8.6854,8.6854,San Jose,"(37.3012, -121.848)",[8.6854],[1729879],['San Jose'],"[(37.3012, -121.848)]",
608,-116.40371020157458,35.06015778142259,1.0,389060.0,117.43610000000001,117.43610000000001,Victorville,"(34.5277, -117.3536)",[117.43610000000001],[389060],['Victorville'],"[(34.5277, -117.3536)]",
609,-118.64725613225514,34.21933086150733,1.0,127158.0,18.029700000000002,18.029700000000002,Simi Valley,"(34.2663, -118.749)",[18.029700000000002],[127158],['Simi Valley'],"[(34.2663, -118.749)]",
610,-117.63334595204373,34.72773783633981,1.0,389060.0,45.179300000000005,45.179300000000005,Victorville,"(34.5277, -117.3536)",[45.179300000000005],[389060],['Victorville'],"[(34.5277, -117.3536)]",
611,-122.63817918202342,39.22518415216563,1.0,314196.0,167.9847,167.9847,Santa Rosa,"(38.4458, -122.7067)",[167.9847],[314196],['Santa Rosa'],"[(38.4458, -122.7067)]",
612,-117.97850686445612,34.62996726425664,1.0,167987.0,16.9045,16.9045,Palmdale,"(34.5944, -118.1057)",[16.9045],[167987],['Palmdale'],"[(34.5944, -118.1057)]",
613,-121.71055922991512,37.191556252835696,1.0,1729879.0,18.2039,18.2039,San Jose,"(37.3012, -121.848)",[18.2039],[1729879],['San Jose'],"[(37.3012, -121.848)]",
614,-122.78918708120383,40.16378164416407,1.0,121498.0,101.7061,101.7061,Redding,"(40.5698, -122.365)",[101.7061],[121498],['Redding'],"[(40.5698, -122.365)]",
615,-117.61177339501796,34.12156028942416,1.0,173946.0,6.490399999999999,6.490399999999999,Rancho Cucamonga,"(34.1247, -117.5667)",[6.490399999999999],[173946],['Rancho Cucamonga'],"[(34.1247, -117.5667)]",
616,-122.1635829274564,38.14970785925076,1.0,181882.0,14.2537,14.2537,Vallejo,"(38.1125, -122.2342)",[14.2537],[181882],['Vallejo'],"[(38.1125, -122.2342)]",
617,-117.33133015368288,33.632707429008306,1.0,509526.0,20.1187,20.1187,Murrieta,"(33.5719, -117.1909)",[20.1187],[509526],['Murrieta'],"[(33.5719, -117.1909)]",
618,-117.9137891933788,33.75003211550811,1.0,313818.0,4.983899999999999,4.983899999999999,Santa Ana,"(33.7367, -117.8819)",[4.983899999999999],[313818],['Santa Ana'],"[(33.7367, -117.8819)]",
619,-121.99100247125018,38.48212780433354,1.0,102256.0,27.3199,27.3199,Vacaville,"(38.3587, -121.9673)",[27.3199],[102256],['Vacaville'],"[(38.3587, -121.9673)]",
620,-116.08012184618796,35.138374239089124,1.0,361831.0,327.381,327.381,Indio,"(33.7346, -116.2346)",[327.381],[361831],['Indio'],"[(33.7346, -116.2346)]",
621,-121.45168854560582,36.29206698967053,1.0,199290.0,78.0856,78.0856,Salinas,"(36.6883, -121.6317)",[78.0856],[199290],['Salinas'],"[(36.6883, -121.6317)]",
622,-115.6270981486467,33.67181565784158,1.0,361831.0,59.0907,59.0907,Indio,"(33.7346, -116.2346)",[59.0907],[361831],['Indio'],"[(33.7346, -116.2346)]",
623,-116.87830645614162,32.69410993700988,1.0,106043.0,19.2438,19.2438,El Cajon,"(32.8017, -116.9604)",[19.2438],[106043],['El Cajon'],"[(32.8017, -116.9604)]",
624,-117.07245946937358,33.065638110925924,1.0,151443.0,10.6052,10.6052,Escondido,"(33.1348, -117.0723)",[10.6052],[151443],['Escondido'],"[(33.1348, -117.0723)]",
625,-117.41762038178598,35.82276824367132,1.0,389060.0,172.25529999999998,172.25529999999998,Victorville,"(34.5277, -117.3536)",[172.25529999999998],[389060],['Victorville'],"[(34.5277, -117.3536)]",
626,-115.99383161808488,33.319841598342165,1.0,361831.0,55.8362,55.8362,Indio,"(33.7346, -116.2346)",[55.8362],[361831],['Indio'],"[(33.7346, -116.2346)]",
627,-122.3145908266368,40.26155221624724,1.0,121498.0,43.1215,43.1215,Redding,"(40.5698, -122.365)",[43.1215],[121498],['Redding'],"[(40.5698, -122.365)]",
628,-122.4008810547399,39.22518415216563,1.0,129536.0,92.45089999999999,92.45089999999999,Yuba City,"(39.1357, -121.6383)",[92.45089999999999],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
629,-115.41137257838896,33.86735680200792,1.0,361831.0,102.2564,102.2564,Indio,"(33.7346, -116.2346)",[102.2564],[361831],['Indio'],"[(33.7346, -116.2346)]",
630,-121.60269644478625,37.91505848625116,1.0,322796.0,28.5765,28.5765,Antioch,"(37.9787, -121.796)",[28.5765],[322796],['Antioch'],"[(37.9787, -121.796)]",
631,-118.06479709255922,35.31436126883883,1.0,381732.0,80.8601,80.8601,Lancaster,"(34.6935, -118.1753)",[80.8601],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
632,-115.99383161808488,33.65226154342494,1.0,361831.0,41.2586,41.2586,Indio,"(33.7346, -116.2346)",[41.2586],[361831],['Indio'],"[(33.7346, -116.2346)]",
633,-116.96459668424473,34.94283309492279,1.0,389060.0,65.0226,65.0226,Victorville,"(34.5277, -117.3536)",[65.0226],[389060],['Victorville'],"[(34.5277, -117.3536)]",
634,-116.31741997347147,34.84506252283962,1.0,361831.0,298.09409999999997,298.09409999999997,Indio,"(33.7346, -116.2346)",[298.09409999999997],[361831],['Indio'],"[(33.7346, -116.2346)]",
635,-122.42245361176568,37.40665151141867,1.0,105087.0,26.3338,26.3338,San Mateo,"(37.5522, -122.3121)",[26.3338],[105087],['San Mateo'],"[(37.5522, -122.3121)]",
636,-120.09261745298204,34.766846065173084,1.0,142230.0,55.475199999999994,55.475199999999994,Santa Maria,"(34.9333, -120.4431)",[55.475199999999994],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
637,-121.23596297534807,37.60219265558501,2.0,482758.0,26.883599999999998,35.7414,Modesto,"(37.6375, -121.0028)","[26.883599999999998, 35.7414]","[382994, 99764]","['Modesto', 'Manteca']","[(37.6375, -121.0028), (37.7927, -121.2264)]",
638,-120.2004802381109,36.057417616670925,2.0,178231.0,69.203,119.7296,Hanford,"(36.3274, -119.6549)","[69.203, 119.7296]","[95459, 82772]","['Hanford', 'Madera']","[(36.3274, -119.6549), (36.963, -120.0778)]",
639,-114.82891353869304,34.23888497592396,1.0,361831.0,157.1754,157.1754,Indio,"(33.7346, -116.2346)",[157.1754],[361831],['Indio'],"[(33.7346, -116.2346)]",
640,-117.26661248260557,35.079711895839225,1.0,389060.0,87.8447,87.8447,Victorville,"(34.5277, -117.3536)",[87.8447],[389060],['Victorville'],"[(34.5277, -117.3536)]",
641,-120.99866484806456,36.19429641758736,1.0,199290.0,88.6964,88.6964,Salinas,"(36.6883, -121.6317)",[88.6964],[199290],['Salinas'],"[(36.6883, -121.6317)]",
642,-115.67024326269824,34.47353434892357,1.0,361831.0,181.5898,181.5898,Indio,"(33.7346, -116.2346)",[181.5898],[361831],['Indio'],"[(33.7346, -116.2346)]",
643,-115.023066551925,32.73321816584314,1.0,110434.0,67.3921,67.3921,El Centro,"(32.7865, -115.5595)",[67.3921],[110434],['El Centro'],"[(32.7865, -115.5595)]",
644,-120.13576256703358,34.923278980506154,1.0,142230.0,45.5319,45.5319,Santa Maria,"(34.9333, -120.4431)",[45.5319],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
645,-122.46559872581724,37.71951734208481,1.0,104914.0,5.127800000000001,5.127800000000001,Daly City,"(37.6862, -122.4685)",[5.127800000000001],[104914],['Daly City'],"[(37.6862, -122.4685)]",
646,-114.63476052546106,34.74729195075645,1.0,361831.0,262.4954,262.4954,Indio,"(33.7346, -116.2346)",[262.4954],[361831],['Indio'],"[(33.7346, -116.2346)]",
647,-117.7412087371726,35.900984701337855,1.0,381732.0,159.9095,159.9095,Lancaster,"(34.6935, -118.1753)",[159.9095],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
648,-117.50391060988908,35.06015778142259,1.0,389060.0,70.6205,70.6205,Victorville,"(34.5277, -117.3536)",[70.6205],[389060],['Victorville'],"[(34.5277, -117.3536)]",
649,-119.92003699677583,37.01556922308599,2.0,802330.0,16.662200000000002,38.402699999999996,Madera,"(36.963, -120.0778)","[16.662200000000002, 38.402699999999996]","[82772, 719558]","['Madera', 'Fresno']","[(36.963, -120.0778), (36.783, -119.7939)]",
650,-117.89221663635304,36.83958219333629,1.0,118488.0,446.8576,446.8576,Clovis,"(36.8278, -119.683)",[446.8576],[118488],['Clovis'],"[(36.8278, -119.683)]",
651,-121.4732611026316,36.52671636267014,1.0,199290.0,26.7162,26.7162,Salinas,"(36.6883, -121.6317)",[26.7162],[199290],['Salinas'],"[(36.6883, -121.6317)]",
652,-115.90754138998176,34.86461663725625,1.0,361831.0,263.37859999999995,263.37859999999995,Indio,"(33.7346, -116.2346)",[263.37859999999995],[361831],['Indio'],"[(33.7346, -116.2346)]",
653,-115.51923536351782,32.79188050909305,1.0,110434.0,4.626,4.626,El Centro,"(32.7865, -115.5595)",[4.626],[110434],['El Centro'],"[(32.7865, -115.5595)]",
654,-122.09886525637906,39.01008889358266,1.0,129536.0,74.15289999999999,74.15289999999999,Yuba City,"(39.1357, -121.6383)",[74.15289999999999],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
655,-117.33133015368288,33.78914034434138,1.0,2022285.0,21.3142,21.3142,Riverside,"(33.9381, -117.3949)",[21.3142],[2022285],['Riverside'],"[(33.9381, -117.3949)]",
656,-122.09886525637906,39.45983352516525,1.0,112132.0,54.778400000000005,54.778400000000005,Chico,"(39.7578, -121.8161)",[54.778400000000005],[112132],['Chico'],"[(39.7578, -121.8161)]",
657,-121.3006806464254,38.56034426200008,2.0,183430.0,14.768,19.2316,Arden-Arcade,"(38.6017, -121.3845)","[14.768, 19.2316]","[95909, 87521]","['Arden-Arcade', 'Citrus Heights']","[(38.6017, -121.3845), (38.6948, -121.288)]",
658,-120.56721370754909,34.90372486608952,1.0,142230.0,19.5001,19.5001,Santa Maria,"(34.9333, -120.4431)",[19.5001],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
659,-117.54705572394064,34.923278980506154,1.0,389060.0,52.552,52.552,Victorville,"(34.5277, -117.3536)",[52.552],[389060],['Victorville'],"[(34.5277, -117.3536)]",
660,-115.86439627593022,34.453980234506936,1.0,361831.0,162.0762,162.0762,Indio,"(33.7346, -116.2346)",[162.0762],[361831],['Indio'],"[(33.7346, -116.2346)]",
661,-122.68132429607498,38.2865866601672,1.0,314196.0,22.4116,22.4116,Santa Rosa,"(38.4458, -122.7067)",[22.4116],[314196],['Santa Rosa'],"[(38.4458, -122.7067)]",
662,-121.06338251914188,36.272512875253895,1.0,199290.0,85.3492,85.3492,Salinas,"(36.6883, -121.6317)",[85.3492],[199290],['Salinas'],"[(36.6883, -121.6317)]",
663,-114.65633308248684,33.92601914525782,1.0,361831.0,190.2885,190.2885,Indio,"(33.7346, -116.2346)",[190.2885],[361831],['Indio'],"[(33.7346, -116.2346)]",
664,-121.818422015044,38.71677717733315,1.0,1924167.0,43.195699999999995,43.195699999999995,Sacramento,"(38.5677, -121.4685)",[43.195699999999995],[1924167],['Sacramento'],"[(38.5677, -121.4685)]",
665,-115.10935678002812,34.39531789125704,1.0,361831.0,170.475,170.475,Indio,"(33.7346, -116.2346)",[170.475],[361831],['Indio'],"[(33.7346, -116.2346)]",
666,-120.48092347944596,34.49308846334021,1.0,142230.0,73.61489999999999,73.61489999999999,Santa Maria,"(34.9333, -120.4431)",[73.61489999999999],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
667,-114.6994781965384,33.02652988209265,1.0,110434.0,112.26939999999999,112.26939999999999,El Centro,"(32.7865, -115.5595)",[112.26939999999999],[110434],['El Centro'],"[(32.7865, -115.5595)]",
668,-117.89221663635304,34.02378971734099,1.0,109396.0,5.785100000000001,5.785100000000001,West Covina,"(34.0555, -117.9113)",[5.785100000000001],[109396],['West Covina'],"[(34.0555, -117.9113)]",
669,-116.98616924127047,34.90372486608952,1.0,389060.0,62.7202,62.7202,Victorville,"(34.5277, -117.3536)",[62.7202],[389060],['Victorville'],"[(34.5277, -117.3536)]",
670,-122.4008810547399,37.71951734208481,1.0,3290197.0,10.7508,10.7508,San Francisco,"(37.7558, -122.4449)",[10.7508],[3290197],['San Francisco'],"[(37.7558, -122.4449)]",
671,-115.885968832956,34.825508408422984,1.0,361831.0,262.97679999999997,262.97679999999997,Indio,"(33.7346, -116.2346)",[262.97679999999997],[361831],['Indio'],"[(33.7346, -116.2346)]",
672,-115.4545176924405,34.64952137867328,1.0,361831.0,221.0874,221.0874,Indio,"(33.7346, -116.2346)",[221.0874],[361831],['Indio'],"[(33.7346, -116.2346)]",
673,-116.85673389911584,35.959647044587754,1.0,389060.0,403.44829999999996,403.44829999999996,Victorville,"(34.5277, -117.3536)",[403.44829999999996],[389060],['Victorville'],"[(34.5277, -117.3536)]",
674,-114.5268977403322,34.414872005673665,1.0,361831.0,253.3631,253.3631,Indio,"(33.7346, -116.2346)",[253.3631],[361831],['Indio'],"[(33.7346, -116.2346)]",
675,-115.34665490731165,33.3980580560087,1.0,110434.0,63.5568,63.5568,El Centro,"(32.7865, -115.5595)",[63.5568],[110434],['El Centro'],"[(32.7865, -115.5595)]",
676,-121.9694299142244,37.817287914167984,2.0,725958.0,12.8846,26.5641,San Ramon,"(37.7624, -121.9365)","[12.8846, 26.5641]","[85688, 640270]","['San Ramon', 'Concord']","[(37.7624, -121.9365), (37.9722, -122.0016)]",
677,-121.3006806464254,38.1105996304175,1.0,406822.0,16.515700000000002,16.515700000000002,Stockton,"(37.9765, -121.3109)",[16.515700000000002],[406822],['Stockton'],"[(37.9765, -121.3109)]",
678,-120.24362535216244,35.412131840922,1.0,142230.0,113.03389999999999,113.03389999999999,Santa Maria,"(34.9333, -120.4431)",[113.03389999999999],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
679,-120.67507649267796,37.05467745191926,1.0,157617.0,43.505900000000004,43.505900000000004,Merced,"(37.3057, -120.4779)",[43.505900000000004],[157617],['Merced'],"[(37.3057, -120.4779)]",
680,-121.1281001902192,37.2502185960856,1.0,382994.0,63.7827,63.7827,Modesto,"(37.6375, -121.0028)",[63.7827],[382994],['Modesto'],"[(37.6375, -121.0028)]",
681,-115.34665490731165,33.02652988209265,1.0,110434.0,51.415,51.415,El Centro,"(32.7865, -115.5595)",[51.415],[110434],['El Centro'],"[(32.7865, -115.5595)]",
